checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
22.0,27.0,22.0,24.0,166.0,63.5,63.0,62.0,62.5,62.2,76.0,75.0,75.0,75.0,74.0,0.5,1.0,-0.5,0.3,1.3,1.0,0.0,0.0,1.0,2.0
24.0,28.0,25.0,27.0,163.0,62.3,61.6,60.5,59.8,59.1,80.6,80.0,80.0,79.0,77.5,0.7,1.1,0.7,0.7,3.2,0.6,0.0,1.0,1.5,3.1
24.0,28.0,28.0,16.0,172.0,79.3,77.0,76.6,75.7,74.9,81.0,77.0,76.0,76.0,76.0,2.3,0.4,0.9,0.8,4.4,4.0,1.0,0.0,0.0,5.0
23.0,28.0,28.0,24.0,164.0,65.1,64.2,63.0,62.4,62.8,78.0,77.0,75.0,74.0,74.0,0.9,1.2,0.6,-0.4,2.3,1.0,2.0,1.0,0.0,4.0
23.0,25.0,25.0,3.0,182.0,82.0,79.0,78.5,77.5,78.0,88.0,86.0,85.5,84.5,84.5,3.0,0.5,1.0,-0.5,4.0,2.0,0.5,1.0,0.0,3.5
21.0,16.0,11.0,17.0,160.0,96.0,93.1,92.8,93.2,92.4,109.0,108.0,107.0,108.0,103.0,2.9,0.3,-0.4,0.8,3.6,1.0,1.0,-1.0,5.0,6.0
24.0,25.0,27.0,27.0,160.0,62.3,60.2,59.4,58.4,58.3,80.0,77.0,76.0,73.0,73.8,2.1,0.8,1.0,0.1,4.0,3.0,1.0,3.0,-0.8,6.2
22.0,6.0,21.0,4.0,165.0,55.7,54.0,53.1,52.8,52.6,76.0,75.0,72.0,70.0,70.0,1.7,0.9,0.3,0.2,3.1,1.0,3.0,2.0,0.0,6.0
24.0,26.0,28.0,20.0,162.0,63.0,62.0,62.6,62.5,62.5,74.0,72.5,70.0,71.0,69.0,1.0,-0.6,0.1,0.0,0.5,1.5,2.5,-1.0,2.0,5.0
28.0,27.0,27.0,27.0,166.0,67.0,66.8,65.9,65.5,65.9,81.0,78.0,77.0,76.0,75.0,0.2,0.9,0.4,-0.4,1.1,3.0,1.0,1.0,1.0,6.0
28.0,28.0,28.0,28.0,162.0,61.2,60.0,59.7,59.1,58.4,79.0,78.0,75.0,74.0,74.0,1.2,0.3,0.6,0.7,2.8,1.0,3.0,1.0,0.0,5.0
22.0,25.0,21.0,19.0,168.0,56.5,56.0,55.4,55.5,54.8,64.0,63.0,63.0,63.0,61.0,0.5,0.6,-0.1,0.7,1.7,1.0,0.0,0.0,2.0,3.0
18.0,19.0,24.0,25.0,160.0,54.0,52.6,52.6,52.4,52.3,69.5,67.0,66.0,65.5,65.0,1.4,0.0,0.2,0.1,1.7,2.5,1.0,0.5,0.5,4.5
28.0,28.0,28.0,28.0,170.0,64.2,63.7,61.9,60.8,60.9,72.0,72.0,69.0,68.0,69.0,0.5,1.8,1.1,-0.1,3.3,0.0,3.0,1.0,-1.0,3.0
24.0,27.0,25.0,25.0,165.0,57.4,56.5,56.4,55.5,54.6,79.0,73.0,73.0,73.0,73.0,0.9,0.1,0.9,0.9,2.8,6.0,0.0,0.0,0.0,6.0
25.0,18.0,16.0,25.0,155.0,64.8,62.7,63.3,63.3,62.7,74.0,73.0,73.0,73.0,73.0,2.1,-0.6,0.0,0.6,2.1,1.0,0.0,0.0,0.0,1.0
23.0,7.0,20.0,10.0,162.0,48.0,45.8,46.3,45.6,44.9,67.0,65.0,63.0,64.0,66.0,2.2,-0.5,0.7,0.7,3.1,2.0,2.0,-1.0,-2.0,1.0
17.0,20.0,23.0,20.0,165.0,67.5,66.1,64.8,64.7,63.6,81.0,79.0,79.0,78.0,76.0,1.4,1.3,0.1,1.1,3.9,2.0,0.0,1.0,2.0,5.0
24.0,27.0,28.0,27.0,173.0,73.0,72.0,71.0,71.0,71.0,79.0,79.0,78.0,77.0,77.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
19.0,24.0,25.0,14.0,168.0,103.2,100.0,98.5,99.4,96.8,100.0,98.0,96.0,95.0,94.0,3.2,1.5,-0.9,2.6,6.4,2.0,2.0,1.0,1.0,6.0
1.0,2.0,0.0,0.0,167.0,74.4,72.5,72.1,72.0,71.4,90.0,86.0,84.0,84.0,84.0,1.9,0.4,0.1,0.6,3.0,4.0,2.0,0.0,0.0,6.0
23.0,18.0,20.0,15.0,156.0,65.0,63.9,63.0,62.1,61.0,89.0,87.0,85.6,83.0,82.0,1.1,0.9,0.9,1.1,4.0,2.0,1.4,2.6,1.0,7.0
28.0,27.0,22.0,21.0,173.0,63.0,62.1,61.7,61.5,61.6,72.0,70.5,70.7,70.5,70.7,0.9,0.4,0.2,-0.1,1.4,1.5,-0.2,0.2,-0.2,1.3
23.0,20.0,18.0,18.0,161.0,78.0,77.1,76.7,76.7,76.1,94.0,94.0,92.0,91.0,89.5,0.9,0.4,0.0,0.6,1.9,0.0,2.0,1.0,1.5,4.5
24.0,28.0,26.0,25.0,167.0,62.0,61.3,61.0,60.6,60.2,71.0,69.0,69.0,67.0,68.0,0.7,0.3,0.4,0.4,1.8,2.0,0.0,2.0,-1.0,3.0
28.0,28.0,28.0,28.0,167.0,76.0,75.0,74.2,73.3,72.4,85.0,85.0,83.0,81.0,82.0,1.0,0.8,0.9,0.9,3.6,0.0,2.0,2.0,-1.0,3.0
24.0,28.0,28.0,28.0,158.0,61.9,60.4,59.3,59.7,58.7,83.0,82.0,80.0,80.0,76.0,1.5,1.1,-0.4,1.0,3.2,1.0,2.0,0.0,4.0,7.0
24.0,28.0,23.0,28.0,168.0,60.4,58.8,58.9,57.7,58.5,72.0,68.0,68.0,67.0,67.0,1.6,-0.1,1.2,-0.8,1.9,4.0,0.0,1.0,0.0,5.0
23.0,27.0,25.0,16.0,159.0,74.3,71.1,70.1,70.7,70.2,88.0,84.0,83.0,80.4,81.5,3.2,1.0,-0.6,0.5,4.1,4.0,1.0,2.6,-1.1,6.5
27.0,27.0,23.0,17.0,171.0,62.6,60.7,60.5,60.0,60.0,69.0,69.0,69.0,68.0,68.0,1.9,0.2,0.5,0.0,2.6,0.0,0.0,1.0,0.0,1.0
17.0,13.0,8.0,7.0,175.0,92.0,89.3,88.5,88.0,86.9,103.0,96.5,98.0,98.0,97.8,2.7,0.8,0.5,1.1,5.1,6.5,-1.5,0.0,0.2,5.2
18.0,21.0,24.0,17.0,170.0,69.0,66.5,66.2,66.0,65.0,77.0,75.0,72.0,72.0,73.0,2.5,0.3,0.2,1.0,4.0,2.0,3.0,0.0,-1.0,4.0
20.0,18.0,12.0,8.0,177.0,87.5,86.4,85.7,85.1,84.6,89.0,86.0,85.0,85.0,83.0,1.1,0.7,0.6,0.5,2.9,3.0,1.0,0.0,2.0,6.0
23.0,22.0,26.0,26.0,169.0,66.2,63.2,62.7,61.5,61.0,78.0,75.0,74.0,73.0,73.0,3.0,0.5,1.2,0.5,5.2,3.0,1.0,1.0,0.0,5.0
10.0,18.0,8.0,10.0,172.0,86.2,83.9,82.0,80.3,79.8,99.0,95.5,95.0,91.0,91.0,2.3,1.9,1.7,0.5,6.4,3.5,0.5,4.0,0.0,8.0
24.0,23.0,25.0,27.0,167.0,63.0,61.5,59.4,57.9,58.3,76.0,71.0,69.0,68.0,67.0,1.5,2.1,1.5,-0.4,4.7,5.0,2.0,1.0,1.0,9.0
20.0,27.0,28.0,26.0,167.0,93.0,89.8,89.3,88.0,86.8,99.0,102.0,99.0,99.0,92.0,3.2,0.5,1.3,1.2,6.2,-3.0,3.0,0.0,7.0,7.0
25.0,28.0,28.0,27.0,158.0,62.7,60.9,60.4,59.0,58.3,75.0,73.0,72.5,72.0,70.0,1.8,0.5,1.4,0.7,4.4,2.0,0.5,0.5,2.0,5.0
22.0,19.0,14.0,15.0,152.0,68.2,67.5,67.1,66.3,65.8,91.0,90.0,90.0,90.0,88.6,0.7,0.4,0.8,0.5,2.4,1.0,0.0,0.0,1.4,2.4
24.0,28.0,28.0,28.0,164.0,90.0,87.9,87.3,87.0,85.3,91.0,90.0,87.5,87.5,87.0,2.1,0.6,0.3,1.7,4.7,1.0,2.5,0.0,0.5,4.0
25.0,23.0,17.0,25.0,155.0,56.0,54.0,53.5,53.0,52.3,72.0,70.0,69.0,68.0,68.0,2.0,0.5,0.5,0.7,3.7,2.0,1.0,1.0,0.0,4.0
28.0,25.0,24.0,20.0,160.0,48.0,47.0,47.0,47.0,47.0,66.0,65.0,64.0,64.0,61.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0
26.0,28.0,27.0,28.0,168.0,66.6,65.9,66.5,64.8,64.8,82.0,79.0,79.0,78.0,78.0,0.7,-0.6,1.7,0.0,1.8,3.0,0.0,1.0,0.0,4.0
23.0,26.0,25.0,27.0,163.0,70.0,69.0,68.1,67.8,67.2,91.0,89.0,87.0,84.5,82.0,1.0,0.9,0.3,0.6,2.8,2.0,2.0,2.5,2.5,9.0
24.0,25.0,23.0,19.0,169.0,67.3,67.0,65.9,65.3,65.3,82.0,79.0,77.0,73.5,76.0,0.3,1.1,0.6,0.0,2.0,3.0,2.0,3.5,-2.5,6.0
2.0,1.0,22.0,19.0,170.0,69.0,67.5,66.2,65.1,64.5,79.0,77.0,76.0,74.0,73.0,1.5,1.3,1.1,0.6,4.5,2.0,1.0,2.0,1.0,6.0
21.0,26.0,25.0,14.0,153.0,50.5,49.5,49.5,49.5,49.5,70.0,68.0,68.0,65.0,67.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,-2.0,3.0
17.0,20.0,21.0,19.0,164.0,52.0,51.6,50.0,50.5,50.0,67.5,66.0,63.0,62.5,63.0,0.4,1.6,-0.5,0.5,2.0,1.5,3.0,0.5,-0.5,4.5
25.0,27.0,26.0,23.0,169.0,69.0,68.0,67.0,67.0,66.9,86.0,88.0,84.5,82.0,79.0,1.0,1.0,0.0,0.1,2.1,-2.0,3.5,2.5,3.0,7.0
12.0,23.0,23.0,16.0,178.0,78.0,76.6,76.2,74.7,73.5,91.0,90.0,89.0,88.0,87.0,1.4,0.4,1.5,1.2,4.5,1.0,1.0,1.0,1.0,4.0
22.0,25.0,18.0,18.0,149.0,49.0,48.7,48.0,48.5,47.9,70.5,70.0,69.5,69.5,68.0,0.3,0.7,-0.5,0.6,1.1,0.5,0.5,0.0,1.5,2.5
28.0,28.0,28.0,28.0,167.0,55.8,55.0,54.6,53.3,53.2,65.0,64.0,62.5,62.0,62.0,0.8,0.4,1.3,0.1,2.6,1.0,1.5,0.5,0.0,3.0
24.0,28.0,27.0,28.0,168.0,60.0,58.1,57.1,56.0,56.0,76.0,73.0,71.0,71.0,71.0,1.9,1.0,1.1,0.0,4.0,3.0,2.0,0.0,0.0,5.0
22.0,25.0,27.0,26.0,156.0,61.5,60.0,59.2,58.1,58.1,82.5,80.5,80.0,79.0,77.0,1.5,0.8,1.1,0.0,3.4,2.0,0.5,1.0,2.0,5.5
28.0,28.0,28.0,28.0,160.0,61.0,59.5,59.5,58.8,58.7,78.0,77.0,76.0,74.0,74.0,1.5,0.0,0.7,0.1,2.3,1.0,1.0,2.0,0.0,4.0
17.0,25.0,21.0,23.0,150.0,58.0,57.5,57.0,57.0,56.0,77.0,72.0,70.5,70.0,70.0,0.5,0.5,0.0,1.0,2.0,5.0,1.5,0.5,0.0,7.0
19.0,7.0,7.0,0.0,168.0,61.0,59.0,58.5,58.5,58.1,75.0,72.0,75.0,71.0,71.0,2.0,0.5,0.0,0.4,2.9,3.0,-3.0,4.0,0.0,4.0
14.0,15.0,11.0,12.0,164.0,49.4,49.0,48.3,48.0,48.3,62.0,60.0,59.0,59.0,59.0,0.4,0.7,0.3,-0.3,1.1,2.0,1.0,0.0,0.0,3.0
21.0,27.0,24.0,23.0,168.0,69.5,67.2,66.2,65.0,65.0,86.0,80.5,79.5,79.0,78.0,2.3,1.0,1.2,0.0,4.5,5.5,1.0,0.5,1.0,8.0
19.0,21.0,6.0,0.0,173.0,61.3,61.1,60.3,59.3,59.0,70.0,70.0,68.5,68.5,68.0,0.2,0.8,1.0,0.3,2.3,0.0,1.5,0.0,0.5,2.0
26.0,26.0,28.0,28.0,162.0,58.9,58.1,56.6,57.5,55.9,73.0,71.0,70.0,70.0,69.0,0.8,1.5,-0.9,1.6,3.0,2.0,1.0,0.0,1.0,4.0
20.0,25.0,20.0,18.0,166.0,61.0,60.3,59.8,59.4,58.9,80.0,79.0,77.0,76.0,76.5,0.7,0.5,0.4,0.5,2.1,1.0,2.0,1.0,-0.5,3.5
28.0,28.0,28.0,24.0,160.0,65.3,62.2,60.7,59.5,58.8,92.8,90.3,87.0,83.3,84.0,3.1,1.5,1.2,0.7,6.5,2.5,3.3,3.7,-0.7,8.8
20.0,26.0,28.0,26.0,160.0,53.0,51.7,50.2,49.2,48.8,71.0,70.5,67.0,64.0,61.0,1.3,1.5,1.0,0.4,4.2,0.5,3.5,3.0,3.0,10.0
16.0,27.0,25.0,25.0,162.0,65.5,64.8,64.5,63.4,63.5,88.0,82.0,81.3,84.5,82.0,0.7,0.3,1.1,-0.1,2.0,6.0,0.7,-3.2,2.5,6.0
24.0,27.0,28.0,24.0,163.0,53.0,51.1,50.4,49.9,48.7,71.0,67.5,67.0,66.0,63.0,1.9,0.7,0.5,1.2,4.3,3.5,0.5,1.0,3.0,8.0
21.0,12.0,9.0,11.0,174.0,80.0,77.8,76.6,75.9,75.5,94.0,92.0,90.0,89.0,88.0,2.2,1.2,0.7,0.4,4.5,2.0,2.0,1.0,1.0,6.0
11.0,11.0,17.0,4.0,167.0,64.3,63.8,61.7,61.6,60.3,73.0,73.0,72.5,70.0,69.6,0.5,2.1,0.1,1.3,4.0,0.0,0.5,2.5,0.4,3.4
22.0,27.0,26.0,20.0,173.0,80.0,79.0,79.0,78.0,77.0,82.0,79.0,76.0,76.0,75.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,7.0
24.0,18.0,17.0,10.0,158.0,55.0,54.6,54.1,53.7,53.1,77.5,79.0,74.0,72.5,72.5,0.4,0.5,0.4,0.6,1.9,-1.5,5.0,1.5,0.0,5.0
21.0,25.0,27.0,22.0,157.0,61.4,60.8,58.0,58.8,59.0,85.0,82.0,81.0,80.5,81.5,0.6,2.8,-0.8,-0.2,2.4,3.0,1.0,0.5,-1.0,3.5
24.0,20.0,25.0,10.0,162.0,59.8,58.6,58.5,57.3,57.8,74.0,71.0,71.0,69.0,67.0,1.2,0.1,1.2,-0.5,2.0,3.0,0.0,2.0,2.0,7.0
23.0,23.0,28.0,24.0,162.0,76.0,73.2,72.4,72.5,71.2,89.0,86.0,84.5,89.0,87.0,2.8,0.8,-0.1,1.3,4.8,3.0,1.5,-4.5,2.0,2.0
27.0,28.0,28.0,26.0,168.0,61.5,59.6,57.7,56.4,56.5,72.0,70.0,67.3,63.5,63.6,1.9,1.9,1.3,-0.1,5.0,2.0,2.7,3.8,-0.1,8.4
16.0,20.0,20.0,22.0,167.0,102.2,100.0,98.7,97.3,97.0,102.0,96.0,96.0,93.0,94.0,2.2,1.3,1.4,0.3,5.2,6.0,0.0,3.0,-1.0,8.0
21.0,26.0,25.0,26.0,158.0,51.0,50.2,49.5,49.4,49.0,68.0,64.0,63.0,65.0,61.2,0.8,0.7,0.1,0.4,2.0,4.0,1.0,-2.0,3.8,6.8
28.0,28.0,28.0,19.0,172.0,82.0,80.2,78.7,78.5,78.1,91.0,87.0,83.0,81.5,81.5,1.8,1.5,0.2,0.4,3.9,4.0,4.0,1.5,0.0,9.5
23.0,26.0,26.0,27.0,159.0,53.0,52.5,51.9,51.5,51.5,76.0,73.0,72.0,71.0,70.5,0.5,0.6,0.4,0.0,1.5,3.0,1.0,1.0,0.5,5.5
28.0,28.0,28.0,28.0,170.0,89.3,86.7,86.5,85.0,85.0,94.0,86.0,84.0,84.0,84.0,2.6,0.2,1.5,0.0,4.3,8.0,2.0,0.0,0.0,10.0
25.0,26.0,23.0,19.0,162.0,60.0,59.5,58.5,58.5,57.8,73.0,71.0,70.0,69.5,69.5,0.5,1.0,0.0,0.7,2.2,2.0,1.0,0.5,0.0,3.5
23.0,24.0,24.0,15.0,158.0,73.8,72.0,71.0,70.2,70.3,99.0,96.0,94.0,93.5,92.0,1.8,1.0,0.8,-0.1,3.5,3.0,2.0,0.5,1.5,7.0
22.0,22.0,26.0,26.0,168.0,61.7,60.0,59.9,59.0,58.8,73.0,68.0,71.5,69.0,72.0,1.7,0.1,0.9,0.2,2.9,5.0,-3.5,2.5,-3.0,1.0
24.0,28.0,28.0,28.0,170.0,72.1,70.2,68.1,67.7,66.5,76.5,75.0,74.0,73.0,73.0,1.9,2.1,0.4,1.2,5.6,1.5,1.0,1.0,0.0,3.5
8.0,13.0,10.0,0.0,165.0,68.6,67.1,66.8,66.0,65.0,79.5,78.0,79.0,76.0,74.0,1.5,0.3,0.8,1.0,3.6,1.5,-1.0,3.0,2.0,5.5
14.0,27.0,27.0,24.0,150.0,46.7,46.0,45.3,45.0,45.0,66.0,62.0,61.0,60.5,60.5,0.7,0.7,0.3,0.0,1.7,4.0,1.0,0.5,0.0,5.5
15.0,2.0,0.0,0.0,167.0,87.0,83.9,83.0,81.8,81.7,90.0,87.0,85.0,83.0,82.0,3.1,0.9,1.2,0.1,5.3,3.0,2.0,2.0,1.0,8.0
28.0,26.0,28.0,27.0,153.0,48.0,46.5,45.5,46.0,45.5,68.0,62.0,62.0,62.0,61.0,1.5,1.0,-0.5,0.5,2.5,6.0,0.0,0.0,1.0,7.0
25.0,25.0,24.0,24.0,170.0,63.0,62.0,61.6,60.5,59.5,76.0,75.5,76.0,74.0,74.0,1.0,0.4,1.1,1.0,3.5,0.5,-0.5,2.0,0.0,2.0
22.0,27.0,25.0,27.0,168.0,54.5,53.4,53.1,53.0,51.8,71.0,69.0,68.0,68.0,66.5,1.1,0.3,0.1,1.2,2.7,2.0,1.0,0.0,1.5,4.5
23.0,23.0,23.0,19.0,167.0,67.7,66.1,64.8,64.4,64.2,78.0,75.4,74.4,73.4,73.0,1.6,1.3,0.4,0.2,3.5,2.6,1.0,1.0,0.4,5.0
27.0,28.0,28.0,24.0,159.0,48.2,46.5,45.5,45.2,45.2,67.0,66.5,65.0,64.0,63.7,1.7,1.0,0.3,0.0,3.0,0.5,1.5,1.0,0.3,3.3
23.0,26.0,20.0,19.0,177.0,78.0,75.6,75.4,74.3,74.5,87.0,78.0,76.0,77.5,77.0,2.4,0.2,1.1,-0.2,3.5,9.0,2.0,-1.5,0.5,10.0
15.0,13.0,12.0,3.0,155.0,66.6,63.3,62.6,62.2,62.1,86.0,82.5,80.0,79.0,82.3,3.3,0.7,0.4,0.1,4.5,3.5,2.5,1.0,-3.3,3.7
19.0,27.0,25.0,23.0,170.0,58.0,54.8,54.7,54.0,54.0,67.2,65.5,64.0,64.0,63.0,3.2,0.1,0.7,0.0,4.0,1.7,1.5,0.0,1.0,4.2
22.0,27.0,23.0,19.0,155.0,60.7,59.3,57.5,56.5,55.1,82.0,81.0,77.5,77.0,74.5,1.4,1.8,1.0,1.4,5.6,1.0,3.5,0.5,2.5,7.5
17.0,27.0,23.0,10.0,168.0,67.7,66.5,65.0,64.8,64.9,76.0,73.0,71.0,71.0,70.0,1.2,1.5,0.2,-0.1,2.8,3.0,2.0,0.0,1.0,6.0
23.0,27.0,23.0,26.0,158.0,59.0,57.0,57.0,56.3,55.7,75.0,71.5,73.0,72.0,71.0,2.0,0.0,0.7,0.6,3.3,3.5,-1.5,1.0,1.0,4.0
21.0,14.0,3.0,1.0,171.0,65.3,63.7,63.6,63.2,63.2,71.5,70.0,67.0,69.0,69.0,1.6,0.1,0.4,0.0,2.1,1.5,3.0,-2.0,0.0,2.5
19.0,23.0,21.0,20.0,163.0,71.6,70.0,69.2,67.7,68.2,86.0,82.5,80.0,79.5,79.0,1.6,0.8,1.5,-0.5,3.4,3.5,2.5,0.5,0.5,7.0
18.0,19.0,19.0,13.0,163.0,56.3,54.2,53.5,53.6,52.4,67.0,67.0,66.0,67.0,65.0,2.1,0.7,-0.1,1.2,3.9,0.0,1.0,-1.0,2.0,2.0
27.0,28.0,28.0,26.0,157.0,70.0,69.0,67.3,66.7,65.3,84.0,84.0,83.0,82.0,81.0,1.0,1.7,0.6,1.4,4.7,0.0,1.0,1.0,1.0,3.0
21.0,20.0,9.0,0.0,161.0,62.2,61.5,60.8,60.8,60.1,76.0,73.5,73.5,74.5,73.0,0.7,0.7,0.0,0.7,2.1,2.5,0.0,-1.0,1.5,3.0
27.0,24.0,12.0,14.0,160.0,53.0,52.2,51.9,51.8,51.5,72.0,66.5,66.0,65.0,64.5,0.8,0.3,0.1,0.3,1.5,5.5,0.5,1.0,0.5,7.5
28.0,27.0,28.0,28.0,163.0,65.0,63.0,62.5,61.4,60.5,80.0,76.0,76.0,75.0,73.0,2.0,0.5,1.1,0.9,4.5,4.0,0.0,1.0,2.0,7.0
23.0,26.0,26.0,21.0,169.0,66.2,65.5,64.4,64.0,63.0,70.0,69.6,69.1,69.1,66.6,0.7,1.1,0.4,1.0,3.2,0.4,0.5,0.0,2.5,3.4
19.0,24.0,10.0,4.0,180.0,107.0,105.2,104.0,103.1,101.2,110.0,110.0,109.0,109.0,104.0,1.8,1.2,0.9,1.9,5.8,0.0,1.0,0.0,5.0,6.0
21.0,24.0,18.0,8.0,162.0,59.7,58.3,58.0,57.5,55.8,68.0,66.0,64.0,64.0,62.0,1.4,0.3,0.5,1.7,3.9,2.0,2.0,0.0,2.0,6.0
23.0,24.0,25.0,26.0,161.0,52.0,51.5,50.1,51.0,50.4,63.0,63.0,61.0,62.0,61.0,0.5,1.4,-0.9,0.6,1.6,0.0,2.0,-1.0,1.0,2.0
22.0,26.0,11.0,0.0,165.0,56.5,54.9,54.8,53.8,53.8,81.0,72.0,72.0,72.0,72.0,1.6,0.1,1.0,0.0,2.7,9.0,0.0,0.0,0.0,9.0
17.0,19.0,16.0,11.0,163.0,54.4,54.0,53.6,53.6,53.0,72.0,70.0,70.0,69.0,69.0,0.4,0.4,0.0,0.6,1.4,2.0,0.0,1.0,0.0,3.0
23.0,26.0,27.0,27.0,166.0,66.6,64.7,64.0,64.2,64.0,89.0,85.3,85.0,83.0,83.0,1.9,0.7,-0.2,0.2,2.6,3.7,0.3,2.0,0.0,6.0
22.0,18.0,20.0,12.0,158.0,53.9,53.7,53.8,53.3,53.3,77.0,72.5,73.0,73.0,71.0,0.2,-0.1,0.5,0.0,0.6,4.5,-0.5,0.0,2.0,6.0
19.0,22.0,21.0,18.0,158.0,52.5,51.5,50.5,50.0,50.1,72.0,69.0,68.0,67.0,67.0,1.0,1.0,0.5,-0.1,2.4,3.0,1.0,1.0,0.0,5.0
20.0,22.0,22.0,3.0,173.0,82.3,81.0,79.9,79.7,79.7,92.0,89.2,89.0,88.0,87.0,1.3,1.1,0.2,0.0,2.6,2.8,0.2,1.0,1.0,5.0
15.0,18.0,21.0,14.0,173.0,71.0,70.0,69.0,69.0,68.5,84.0,80.0,77.0,75.0,75.0,1.0,1.0,0.0,0.5,2.5,4.0,3.0,2.0,0.0,9.0
10.0,19.0,16.0,10.0,167.0,76.6,75.5,74.4,73.2,72.1,88.0,87.5,86.0,85.5,85.0,1.1,1.1,1.2,1.1,4.5,0.5,1.5,0.5,0.5,3.0
23.0,26.0,28.0,24.0,155.0,55.6,55.0,54.3,53.7,53.6,72.5,72.0,71.0,70.0,70.0,0.6,0.7,0.6,0.1,2.0,0.5,1.0,1.0,0.0,2.5
23.0,26.0,27.0,26.0,167.0,66.5,65.5,65.0,64.8,63.2,78.0,76.0,74.0,74.6,75.0,1.0,0.5,0.2,1.6,3.3,2.0,2.0,-0.6,-0.4,3.0
22.0,23.0,26.0,11.0,171.0,80.0,77.3,75.5,74.2,73.9,93.0,90.0,87.0,88.0,85.0,2.7,1.8,1.3,0.3,6.1,3.0,3.0,-1.0,3.0,8.0
26.0,26.0,22.0,18.0,163.0,62.5,61.5,61.2,61.0,59.0,73.0,70.0,70.0,69.5,70.0,1.0,0.3,0.2,2.0,3.5,3.0,0.0,0.5,-0.5,3.0
24.0,20.0,25.0,16.0,170.0,80.0,79.3,78.3,77.5,77.2,96.0,92.0,94.0,93.0,93.0,0.7,1.0,0.8,0.3,2.8,4.0,-2.0,1.0,0.0,3.0
23.0,25.0,24.0,27.0,164.0,61.0,59.7,60.0,59.3,58.5,74.0,74.0,75.5,72.0,70.0,1.3,-0.3,0.7,0.8,2.5,0.0,-1.5,3.5,2.0,4.0
23.0,24.0,26.0,26.0,158.0,50.0,49.0,48.8,48.8,48.3,65.6,66.0,65.5,65.1,64.6,1.0,0.2,0.0,0.5,1.7,-0.4,0.5,0.4,0.5,1.0
21.0,10.0,21.0,28.0,163.0,60.7,59.9,60.4,59.3,58.5,72.0,80.0,70.0,69.0,70.0,0.8,-0.5,1.1,0.8,2.2,-8.0,10.0,1.0,-1.0,2.0
28.0,28.0,28.0,28.0,172.0,88.7,86.9,84.8,83.0,82.4,93.0,91.0,90.0,88.0,89.0,1.8,2.1,1.8,0.6,6.3,2.0,1.0,2.0,-1.0,4.0
24.0,27.0,27.0,24.0,168.0,81.0,78.0,78.3,76.0,76.0,81.0,78.0,78.0,77.5,78.0,3.0,-0.3,2.3,0.0,5.0,3.0,0.0,0.5,-0.5,3.0
28.0,28.0,28.0,28.0,160.0,56.6,54.8,54.1,54.5,53.6,74.0,69.5,67.0,67.0,64.0,1.8,0.7,-0.4,0.9,3.0,4.5,2.5,0.0,3.0,10.0
24.0,24.0,26.0,25.0,160.0,64.4,62.6,61.2,61.1,60.3,82.0,78.0,76.0,76.0,74.0,1.8,1.4,0.1,0.8,4.1,4.0,2.0,0.0,2.0,8.0
27.0,22.0,19.0,16.0,163.0,63.5,61.1,60.2,59.6,59.5,90.0,85.0,83.0,83.5,80.5,2.4,0.9,0.6,0.1,4.0,5.0,2.0,-0.5,3.0,9.5
24.0,28.0,27.0,24.0,158.0,52.7,52.0,51.3,51.1,50.1,79.0,76.5,74.5,73.5,72.0,0.7,0.7,0.2,1.0,2.6,2.5,2.0,1.0,1.5,7.0
16.0,23.0,24.0,20.0,163.0,62.0,60.5,59.6,59.3,59.0,80.0,78.0,79.0,78.0,79.0,1.5,0.9,0.3,0.3,3.0,2.0,-1.0,1.0,-1.0,1.0
23.0,25.0,25.0,18.0,165.0,61.0,60.3,59.4,58.8,58.5,80.0,78.5,76.5,75.0,75.0,0.7,0.9,0.6,0.3,2.5,1.5,2.0,1.5,0.0,5.0
27.0,27.0,27.0,24.0,164.0,77.8,75.7,75.5,74.7,73.7,87.0,80.0,82.5,79.0,80.0,2.1,0.2,0.8,1.0,4.1,7.0,-2.5,3.5,-1.0,7.0
23.0,17.0,7.0,0.0,168.0,62.4,61.4,61.1,60.6,60.9,77.0,73.0,73.0,72.0,73.0,1.0,0.3,0.5,-0.3,1.5,4.0,0.0,1.0,-1.0,4.0
28.0,28.0,28.0,24.0,168.0,79.1,78.5,77.5,76.5,75.3,92.0,92.0,92.0,87.0,85.0,0.6,1.0,1.0,1.2,3.8,0.0,0.0,5.0,2.0,7.0
28.0,28.0,27.0,24.0,163.0,62.8,61.5,61.0,60.0,59.0,80.0,80.0,78.0,76.0,74.0,1.3,0.5,1.0,1.0,3.8,0.0,2.0,2.0,2.0,6.0
28.0,28.0,28.0,28.0,163.0,80.2,78.5,77.9,75.4,75.0,90.0,86.0,83.0,81.0,80.0,1.7,0.6,2.5,0.4,5.2,4.0,3.0,2.0,1.0,10.0
