checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
22.0,10.0,12.0,9.0,165.0,69.0,65.5,64.5,64.6,63.2,85.0,84.0,84.0,84.0,82.0,3.5,1.0,-0.1,1.4,5.8,1.0,0.0,0.0,2.0,3.0
19.0,16.0,22.0,25.0,167.0,60.8,59.8,58.6,59.5,58.5,86.0,86.0,86.0,84.0,84.0,1.0,1.2,-0.9,1.0,2.3,0.0,0.0,2.0,0.0,2.0
22.0,26.0,26.0,25.0,160.0,68.6,66.6,66.1,65.8,65.6,83.0,80.5,80.5,80.0,79.0,2.0,0.5,0.3,0.2,3.0,2.5,0.0,0.5,1.0,4.0
28.0,28.0,28.0,28.0,161.0,65.0,62.8,61.9,61.5,61.6,86.0,85.0,84.0,81.0,81.0,2.2,0.9,0.4,-0.1,3.4,1.0,1.0,3.0,0.0,5.0
28.0,21.0,13.0,4.0,166.0,57.0,55.3,55.2,54.8,54.0,75.0,72.0,71.0,70.0,70.0,1.7,0.1,0.4,0.8,3.0,3.0,1.0,1.0,0.0,5.0
23.0,26.0,27.0,28.0,165.0,75.0,72.9,71.9,71.4,70.6,91.0,100.0,85.0,84.6,84.0,2.1,1.0,0.5,0.8,4.4,-9.0,15.0,0.4,0.6,7.0
24.0,27.0,24.0,24.0,160.0,58.6,57.0,57.1,56.2,55.7,76.0,73.0,71.0,73.0,73.0,1.6,-0.1,0.9,0.5,2.9,3.0,2.0,-2.0,0.0,3.0
27.0,25.0,26.0,27.0,162.0,55.0,54.5,54.0,53.0,52.0,72.0,71.0,71.0,69.0,66.0,0.5,0.5,1.0,1.0,3.0,1.0,0.0,2.0,3.0,6.0
18.0,15.0,16.0,19.0,166.0,67.5,66.7,65.0,63.8,64.5,83.0,82.0,80.0,78.5,78.0,0.8,1.7,1.2,-0.7,3.0,1.0,2.0,1.5,0.5,5.0
26.0,27.0,26.0,22.0,170.0,65.6,63.9,62.9,62.7,63.6,77.0,73.0,72.5,71.5,73.0,1.7,1.0,0.2,-0.9,2.0,4.0,0.5,1.0,-1.5,4.0
23.0,27.0,27.0,28.0,158.0,56.6,54.9,54.4,54.0,53.9,73.0,72.0,71.0,70.0,70.0,1.7,0.5,0.4,0.1,2.7,1.0,1.0,1.0,0.0,3.0
28.0,28.0,28.0,26.0,162.0,52.4,51.2,50.6,50.1,50.1,69.0,63.5,64.0,64.8,63.0,1.2,0.6,0.5,0.0,2.3,5.5,-0.5,-0.8,1.8,6.0
20.0,25.0,23.0,23.0,162.0,53.7,53.2,52.8,52.6,52.3,64.5,64.0,64.0,63.5,63.0,0.5,0.4,0.2,0.3,1.4,0.5,0.0,0.5,0.5,1.5
28.0,25.0,26.0,24.0,158.0,64.2,63.0,62.2,61.7,60.8,84.0,81.0,81.0,81.0,81.0,1.2,0.8,0.5,0.9,3.4,3.0,0.0,0.0,0.0,3.0
22.0,24.0,17.0,17.0,163.0,65.9,64.7,64.0,64.0,64.0,77.0,71.0,70.0,71.0,76.0,1.2,0.7,0.0,0.0,1.9,6.0,1.0,-1.0,-5.0,1.0
23.0,28.0,28.0,27.0,164.0,67.0,66.9,65.5,65.3,64.5,79.0,80.0,79.0,77.4,76.0,0.1,1.4,0.2,0.8,2.5,-1.0,1.0,1.6,1.4,3.0
28.0,28.0,28.0,28.0,160.0,64.5,62.6,61.4,59.8,59.4,80.0,78.0,76.0,74.0,73.0,1.9,1.2,1.6,0.4,5.1,2.0,2.0,2.0,1.0,7.0
25.0,21.0,25.0,23.0,163.0,75.0,73.6,73.0,72.8,72.0,92.0,91.3,90.0,89.0,89.0,1.4,0.6,0.2,0.8,3.0,0.7,1.3,1.0,0.0,3.0
23.0,21.0,23.0,19.0,168.0,68.4,67.4,66.8,66.2,65.8,90.0,86.0,84.0,85.0,88.0,1.0,0.6,0.6,0.4,2.6,4.0,2.0,-1.0,-3.0,2.0
12.0,16.0,10.0,0.0,161.0,63.0,61.5,61.0,61.7,61.0,79.0,72.5,72.0,71.5,71.0,1.5,0.5,-0.7,0.7,2.0,6.5,0.5,0.5,0.5,8.0
24.0,24.0,20.0,20.0,160.0,57.0,56.7,56.3,55.8,55.5,77.0,74.0,73.0,68.0,70.0,0.3,0.4,0.5,0.3,1.5,3.0,1.0,5.0,-2.0,7.0
22.0,27.0,28.0,14.0,161.0,49.0,47.3,46.0,45.8,45.8,69.0,66.0,63.0,60.5,59.0,1.7,1.3,0.2,0.0,3.2,3.0,3.0,2.5,1.5,10.0
18.0,16.0,9.0,8.0,165.0,72.0,70.5,70.0,70.0,68.5,86.0,83.0,77.0,77.0,82.0,1.5,0.5,0.0,1.5,3.5,3.0,6.0,0.0,-5.0,4.0
28.0,27.0,28.0,17.0,160.0,74.2,73.1,72.9,72.1,71.1,84.0,83.0,82.5,81.5,80.0,1.1,0.2,0.8,1.0,3.1,1.0,0.5,1.0,1.5,4.0
28.0,28.0,28.0,27.0,155.0,58.7,58.1,58.0,57.0,56.9,83.0,82.5,82.5,81.0,80.0,0.6,0.1,1.0,0.1,1.8,0.5,0.0,1.5,1.0,3.0
28.0,28.0,26.0,0.0,182.0,81.0,78.5,77.8,76.5,75.8,94.0,88.0,88.0,85.0,89.0,2.5,0.7,1.3,0.7,5.2,6.0,0.0,3.0,-4.0,5.0
26.0,25.0,26.0,23.0,165.0,60.0,58.9,58.9,58.7,59.0,68.0,66.0,64.0,62.0,64.0,1.1,0.0,0.2,-0.3,1.0,2.0,2.0,2.0,-2.0,4.0
26.0,28.0,28.0,28.0,163.0,59.5,58.1,57.2,57.6,57.0,80.0,79.0,78.0,78.0,77.0,1.4,0.9,-0.4,0.6,2.5,1.0,1.0,0.0,1.0,3.0
21.0,27.0,27.0,21.0,158.0,63.3,60.0,59.5,58.9,58.7,82.0,78.0,78.0,76.0,76.0,3.3,0.5,0.6,0.2,4.6,4.0,0.0,2.0,0.0,6.0
20.0,22.0,17.0,18.0,168.0,71.0,68.7,68.0,68.6,67.5,90.0,93.0,87.0,85.0,85.0,2.3,0.7,-0.6,1.1,3.5,-3.0,6.0,2.0,0.0,5.0
23.0,28.0,23.0,19.0,159.0,48.0,47.0,46.0,46.0,46.5,70.0,68.0,66.0,65.0,65.0,1.0,1.0,0.0,-0.5,1.5,2.0,2.0,1.0,0.0,5.0
23.0,21.0,22.0,19.0,163.0,61.0,58.0,58.0,57.5,57.0,76.0,74.0,73.0,73.0,73.0,3.0,0.0,0.5,0.5,4.0,2.0,1.0,0.0,0.0,3.0
24.0,28.0,28.0,14.0,158.0,46.0,44.5,44.1,44.4,44.9,70.0,68.0,66.0,66.0,66.0,1.5,0.4,-0.3,-0.5,1.1,2.0,2.0,0.0,0.0,4.0
22.0,24.0,20.0,17.0,173.0,70.3,69.6,67.9,68.1,68.2,88.0,84.0,82.0,84.0,84.0,0.7,1.7,-0.2,-0.1,2.1,4.0,2.0,-2.0,0.0,4.0
22.0,23.0,22.0,13.0,163.0,58.1,57.1,56.5,55.8,55.5,82.0,79.0,78.0,79.0,77.0,1.0,0.6,0.7,0.3,2.6,3.0,1.0,-1.0,2.0,5.0
24.0,26.0,28.0,13.0,178.0,85.0,84.0,82.0,81.0,79.0,95.0,94.0,92.5,91.5,89.0,1.0,2.0,1.0,2.0,6.0,1.0,1.5,1.0,2.5,6.0
21.0,28.0,22.0,26.0,165.0,54.0,53.0,52.9,53.4,52.8,68.0,69.0,68.0,68.0,67.0,1.0,0.1,-0.5,0.6,1.2,-1.0,1.0,0.0,1.0,1.0
19.0,23.0,25.0,22.0,158.0,53.0,51.2,51.1,51.0,50.9,74.0,71.0,69.0,68.0,68.0,1.8,0.1,0.1,0.1,2.1,3.0,2.0,1.0,0.0,6.0
24.0,24.0,24.0,25.0,165.0,69.1,67.1,66.3,65.5,65.6,81.5,80.0,78.5,78.0,78.0,2.0,0.8,0.8,-0.1,3.5,1.5,1.5,0.5,0.0,3.5
27.0,27.0,21.0,14.0,166.0,66.0,64.8,65.7,63.0,62.0,72.0,71.0,71.0,69.0,69.0,1.2,-0.9,2.7,1.0,4.0,1.0,0.0,2.0,0.0,3.0
21.0,18.0,23.0,19.0,162.0,63.0,62.0,61.0,60.0,59.0,71.0,71.0,71.0,70.0,68.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,3.0
28.0,28.0,28.0,27.0,159.0,58.3,57.5,56.9,56.9,55.9,74.0,72.0,71.0,70.0,69.0,0.8,0.6,0.0,1.0,2.4,2.0,1.0,1.0,1.0,5.0
23.0,27.0,27.0,19.0,160.0,53.7,52.5,52.2,51.7,51.3,67.0,66.0,65.0,63.0,64.0,1.2,0.3,0.5,0.4,2.4,1.0,1.0,2.0,-1.0,3.0
22.0,24.0,27.0,19.0,160.0,51.0,49.7,50.0,49.2,48.5,69.0,66.0,65.0,62.5,62.0,1.3,-0.3,0.8,0.7,2.5,3.0,1.0,2.5,0.5,7.0
28.0,28.0,28.0,28.0,150.0,64.0,62.9,62.2,61.0,60.2,96.0,95.0,92.0,88.0,87.0,1.1,0.7,1.2,0.8,3.8,1.0,3.0,4.0,1.0,9.0
24.0,23.0,23.0,16.0,162.0,62.4,62.0,61.1,60.7,60.5,74.0,72.0,71.0,70.0,70.0,0.4,0.9,0.4,0.2,1.9,2.0,1.0,1.0,0.0,4.0
21.0,21.0,21.0,15.0,168.0,63.9,63.0,62.3,61.7,61.3,80.0,76.0,74.0,73.0,73.5,0.9,0.7,0.6,0.4,2.6,4.0,2.0,1.0,-0.5,6.5
24.0,24.0,21.0,23.0,162.0,65.0,63.2,62.8,62.5,61.6,71.0,69.0,68.0,68.0,67.0,1.8,0.4,0.3,0.9,3.4,2.0,1.0,0.0,1.0,4.0
10.0,0.0,0.0,0.0,152.0,56.0,54.8,55.2,54.4,54.4,75.0,74.0,73.0,73.0,73.0,1.2,-0.4,0.8,0.0,1.6,1.0,1.0,0.0,0.0,2.0
24.0,28.0,25.0,20.0,158.0,47.5,47.2,46.8,46.6,46.6,65.0,64.0,61.0,61.0,60.0,0.3,0.4,0.2,0.0,0.9,1.0,3.0,0.0,1.0,5.0
23.0,27.0,26.0,18.0,170.0,57.5,56.1,55.3,55.3,55.0,71.0,67.0,66.0,66.0,66.0,1.4,0.8,0.0,0.3,2.5,4.0,1.0,0.0,0.0,5.0
14.0,18.0,20.0,19.0,165.0,82.2,80.3,79.2,78.7,77.7,99.0,96.0,93.5,91.0,89.0,1.9,1.1,0.5,1.0,4.5,3.0,2.5,2.5,2.0,10.0
19.0,26.0,28.0,23.0,158.0,52.4,52.3,51.7,51.6,52.0,74.0,71.0,68.6,67.8,67.2,0.1,0.6,0.1,-0.4,0.4,3.0,2.4,0.8,0.6,6.8
28.0,28.0,27.0,23.0,163.0,60.0,58.4,57.8,58.0,57.5,82.0,78.0,74.0,75.0,75.0,1.6,0.6,-0.2,0.5,2.5,4.0,4.0,-1.0,0.0,7.0
26.0,28.0,28.0,23.0,170.0,77.5,76.8,76.1,73.3,73.5,87.0,88.0,84.0,82.0,80.0,0.7,0.7,2.8,-0.2,4.0,-1.0,4.0,2.0,2.0,7.0
15.0,16.0,26.0,28.0,157.0,62.1,61.6,61.5,60.0,59.0,76.0,76.0,76.0,75.5,74.0,0.5,0.1,1.5,1.0,3.1,0.0,0.0,0.5,1.5,2.0
19.0,23.0,26.0,19.0,160.0,58.5,57.6,57.4,56.9,56.4,77.0,77.0,77.0,76.0,76.0,0.9,0.2,0.5,0.5,2.1,0.0,0.0,1.0,0.0,1.0
20.0,19.0,14.0,11.0,168.0,57.0,55.6,56.5,56.5,56.5,70.0,66.5,68.0,67.5,66.0,1.4,-0.9,0.0,0.0,0.5,3.5,-1.5,0.5,1.5,4.0
21.0,25.0,23.0,16.0,165.0,60.8,59.4,59.8,59.5,59.0,71.0,68.0,66.5,66.0,65.5,1.4,-0.4,0.3,0.5,1.8,3.0,1.5,0.5,0.5,5.5
12.0,17.0,13.0,13.0,158.0,50.2,50.0,49.0,47.6,47.5,72.0,70.0,67.0,66.0,65.5,0.2,1.0,1.4,0.1,2.7,2.0,3.0,1.0,0.5,6.5
21.0,19.0,15.0,8.0,160.0,62.0,59.3,58.3,58.3,58.3,78.0,74.0,73.5,73.0,73.0,2.7,1.0,0.0,0.0,3.7,4.0,0.5,0.5,0.0,5.0
19.0,24.0,17.0,5.0,164.0,54.0,52.5,52.2,52.3,51.5,70.0,66.5,64.5,64.0,64.0,1.5,0.3,-0.1,0.8,2.5,3.5,2.0,0.5,0.0,6.0
28.0,28.0,27.0,27.0,163.0,65.0,62.2,61.7,60.8,58.5,78.0,74.0,71.0,70.5,70.0,2.8,0.5,0.9,2.3,6.5,4.0,3.0,0.5,0.5,8.0
24.0,28.0,28.0,16.0,164.0,57.3,56.8,56.6,56.8,56.6,69.0,68.0,68.0,67.0,67.0,0.5,0.2,-0.2,0.2,0.7,1.0,0.0,1.0,0.0,2.0
16.0,23.0,22.0,11.0,168.0,56.0,55.5,55.0,55.5,55.0,67.0,65.0,64.0,64.0,62.0,0.5,0.5,-0.5,0.5,1.0,2.0,1.0,0.0,2.0,5.0
28.0,28.0,28.0,24.0,166.0,61.6,60.7,60.1,59.4,58.7,81.0,78.0,75.0,74.0,71.0,0.9,0.6,0.7,0.7,2.9,3.0,3.0,1.0,3.0,10.0
22.0,25.0,15.0,8.0,165.0,58.6,57.4,56.1,55.3,55.0,71.0,73.5,72.5,70.5,70.0,1.2,1.3,0.8,0.3,3.6,-2.5,1.0,2.0,0.5,1.0
28.0,28.0,28.0,22.0,168.0,67.6,67.0,67.0,67.0,67.0,71.0,70.0,69.5,68.0,68.0,0.6,0.0,0.0,0.0,0.6,1.0,0.5,1.5,0.0,3.0
24.0,27.0,23.0,19.0,172.0,82.8,80.6,78.9,77.5,75.9,88.0,85.0,83.5,81.0,82.0,2.2,1.7,1.4,1.6,6.9,3.0,1.5,2.5,-1.0,6.0
15.0,16.0,15.0,13.0,156.0,60.5,60.2,60.0,59.2,59.5,84.0,82.0,84.0,83.0,82.0,0.3,0.2,0.8,-0.3,1.0,2.0,-2.0,1.0,1.0,2.0
28.0,27.0,28.0,28.0,152.0,55.5,55.0,53.8,53.4,52.7,81.0,80.0,78.5,78.0,77.0,0.5,1.2,0.4,0.7,2.8,1.0,1.5,0.5,1.0,4.0
23.0,25.0,23.0,15.0,170.0,69.6,68.5,68.2,67.6,67.5,80.0,80.0,79.5,78.0,77.0,1.1,0.3,0.6,0.1,2.1,0.0,0.5,1.5,1.0,3.0
20.0,26.0,26.0,23.0,163.0,61.3,60.1,59.3,58.3,57.7,73.0,71.0,68.0,67.0,66.0,1.2,0.8,1.0,0.6,3.6,2.0,3.0,1.0,1.0,7.0
18.0,21.0,4.0,0.0,163.0,81.2,80.0,79.3,79.3,78.8,104.0,104.0,103.0,103.0,103.0,1.2,0.7,0.0,0.5,2.4,0.0,1.0,0.0,0.0,1.0
22.0,25.0,28.0,24.0,171.0,80.0,77.3,76.3,75.3,75.1,85.0,83.0,82.0,80.0,81.0,2.7,1.0,1.0,0.2,4.9,2.0,1.0,2.0,-1.0,4.0
21.0,24.0,27.0,28.0,160.0,61.3,60.0,59.4,59.0,58.0,85.0,83.0,83.0,78.0,78.0,1.3,0.6,0.4,1.0,3.3,2.0,0.0,5.0,0.0,7.0
24.0,26.0,27.0,18.0,168.0,60.3,58.8,58.5,57.2,56.3,76.0,71.0,70.0,69.8,67.5,1.5,0.3,1.3,0.9,4.0,5.0,1.0,0.2,2.3,8.5
21.0,21.0,24.0,21.0,159.0,71.4,70.6,70.2,69.0,69.0,86.0,80.5,80.2,78.0,77.0,0.8,0.4,1.2,0.0,2.4,5.5,0.3,2.2,1.0,9.0
24.0,28.0,25.0,22.0,163.0,54.7,54.2,53.3,53.9,53.7,70.0,69.0,68.0,69.0,68.0,0.5,0.9,-0.6,0.2,1.0,1.0,1.0,-1.0,1.0,2.0
28.0,28.0,28.0,28.0,160.0,57.2,56.2,55.4,54.5,54.3,73.0,73.0,71.5,68.5,67.0,1.0,0.8,0.9,0.2,2.9,0.0,1.5,3.0,1.5,6.0
18.0,22.0,14.0,16.0,160.0,57.0,55.8,55.8,55.5,54.8,71.0,67.0,68.0,67.5,67.0,1.2,0.0,0.3,0.7,2.2,4.0,-1.0,0.5,0.5,4.0
18.0,19.0,17.0,15.0,164.0,63.3,61.5,60.5,59.3,59.0,78.0,75.0,72.0,71.0,70.0,1.8,1.0,1.2,0.3,4.3,3.0,3.0,1.0,1.0,8.0
26.0,28.0,28.0,25.0,166.0,59.2,56.4,56.6,56.0,55.7,68.0,66.0,65.0,65.0,63.0,2.8,-0.2,0.6,0.3,3.5,2.0,1.0,0.0,2.0,5.0
18.0,19.0,18.0,19.0,176.0,98.0,96.5,96.0,94.6,93.9,103.0,107.0,100.0,104.0,99.0,1.5,0.5,1.4,0.7,4.1,-4.0,7.0,-4.0,5.0,4.0
27.0,28.0,13.0,2.0,160.0,55.6,55.1,55.0,54.8,54.5,65.0,64.0,62.0,62.0,61.0,0.5,0.1,0.2,0.3,1.1,1.0,2.0,0.0,1.0,4.0
23.0,27.0,26.0,12.0,155.0,63.1,61.1,60.1,59.2,57.9,82.0,80.0,79.0,78.0,77.0,2.0,1.0,0.9,1.3,5.2,2.0,1.0,1.0,1.0,5.0
23.0,26.0,22.0,11.0,158.0,45.0,43.5,43.5,43.0,43.0,65.0,62.5,60.5,60.0,60.0,1.5,0.0,0.5,0.0,2.0,2.5,2.0,0.5,0.0,5.0
23.0,28.0,22.0,23.0,158.0,63.0,61.0,61.7,58.8,58.7,77.0,75.0,74.0,73.0,72.0,2.0,-0.7,2.9,0.1,4.3,2.0,1.0,1.0,1.0,5.0
28.0,27.0,23.0,12.0,158.0,87.8,85.2,84.1,83.7,82.0,115.0,111.5,110.0,109.0,108.0,2.6,1.1,0.4,1.7,5.8,3.5,1.5,1.0,1.0,7.0
28.0,28.0,21.0,13.0,162.0,65.0,63.1,62.9,61.9,62.2,76.0,74.0,74.0,72.0,72.0,1.9,0.2,1.0,-0.3,2.8,2.0,0.0,2.0,0.0,4.0
16.0,19.0,14.0,15.0,158.0,61.5,60.1,59.7,59.2,58.7,77.0,71.5,70.3,70.5,70.0,1.4,0.4,0.5,0.5,2.8,5.5,1.2,-0.2,0.5,7.0
22.0,25.0,26.0,24.0,170.0,84.2,82.3,79.8,77.9,75.7,99.0,96.0,95.0,92.0,91.0,1.9,2.5,1.9,2.2,8.5,3.0,1.0,3.0,1.0,8.0
20.0,26.0,25.0,26.0,158.0,82.0,79.3,77.4,75.0,74.0,104.0,102.0,101.0,99.0,99.0,2.7,1.9,2.4,1.0,8.0,2.0,1.0,2.0,0.0,5.0
23.0,25.0,23.0,22.0,160.0,47.4,47.0,46.5,46.0,45.8,64.0,62.5,61.5,61.0,61.0,0.4,0.5,0.5,0.2,1.6,1.5,1.0,0.5,0.0,3.0
23.0,24.0,24.0,23.0,153.0,52.5,51.9,51.5,51.3,51.5,72.0,72.0,71.0,69.0,70.0,0.6,0.4,0.2,-0.2,1.0,0.0,1.0,2.0,-1.0,2.0
8.0,6.0,2.0,0.0,165.0,57.2,56.4,56.1,55.9,55.9,76.0,74.0,73.0,72.0,72.0,0.8,0.3,0.2,0.0,1.3,2.0,1.0,1.0,0.0,4.0
23.0,27.0,20.0,16.0,164.0,65.3,63.7,63.0,63.8,63.9,72.0,70.0,68.0,70.0,69.0,1.6,0.7,-0.8,-0.1,1.4,2.0,2.0,-2.0,1.0,3.0
12.0,13.0,10.0,12.0,170.0,75.1,74.5,72.9,72.5,71.3,92.0,91.0,89.0,86.0,86.0,0.6,1.6,0.4,1.2,3.8,1.0,2.0,3.0,0.0,6.0
24.0,28.0,28.0,26.0,172.0,81.9,79.0,78.8,77.8,77.1,86.0,83.0,83.0,82.0,80.0,2.9,0.2,1.0,0.7,4.8,3.0,0.0,1.0,2.0,6.0
28.0,28.0,28.0,26.0,162.0,57.4,57.3,56.1,55.1,54.0,74.0,75.5,72.0,72.5,72.0,0.1,1.2,1.0,1.1,3.4,-1.5,3.5,-0.5,0.5,2.0
28.0,28.0,28.0,24.0,180.0,107.2,103.4,103.4,101.4,101.3,111.0,110.5,105.0,108.0,103.0,3.8,0.0,2.0,0.1,5.9,0.5,5.5,-3.0,5.0,8.0
24.0,26.0,25.0,26.0,168.0,61.0,59.9,60.4,60.0,59.4,78.0,75.0,74.5,75.0,74.0,1.1,-0.5,0.4,0.6,1.6,3.0,0.5,-0.5,1.0,4.0
17.0,24.0,23.0,0.0,155.0,57.3,57.2,55.9,55.9,55.7,82.0,82.0,79.0,78.0,77.5,0.1,1.3,0.0,0.2,1.6,0.0,3.0,1.0,0.5,4.5
24.0,27.0,27.0,27.0,162.0,66.5,65.7,64.7,63.7,63.3,78.0,78.0,75.0,75.0,74.0,0.8,1.0,1.0,0.4,3.2,0.0,3.0,0.0,1.0,4.0
23.0,25.0,25.0,27.0,162.0,64.0,61.8,61.1,60.1,58.9,79.0,74.0,72.0,72.0,70.0,2.2,0.7,1.0,1.2,5.1,5.0,2.0,0.0,2.0,9.0
22.0,19.0,20.0,13.0,155.0,45.5,45.3,44.8,44.3,44.1,76.0,70.0,68.0,67.0,70.0,0.2,0.5,0.5,0.2,1.4,6.0,2.0,1.0,-3.0,6.0
28.0,25.0,24.0,15.0,168.0,63.0,61.3,61.0,61.0,60.2,82.0,79.0,72.0,73.0,73.0,1.7,0.3,0.0,0.8,2.8,3.0,7.0,-1.0,0.0,9.0
25.0,21.0,23.0,11.0,170.0,63.6,62.3,60.7,59.8,59.6,73.0,70.5,70.0,69.7,69.5,1.3,1.6,0.9,0.2,4.0,2.5,0.5,0.3,0.2,3.5
22.0,23.0,27.0,23.0,175.0,74.3,73.2,72.8,71.5,69.6,86.0,78.0,77.0,78.0,78.0,1.1,0.4,1.3,1.9,4.7,8.0,1.0,-1.0,0.0,8.0
16.0,15.0,12.0,8.0,160.0,52.7,52.1,51.9,51.4,50.7,72.0,69.0,67.5,67.5,65.5,0.6,0.2,0.5,0.7,2.0,3.0,1.5,0.0,2.0,6.5
23.0,27.0,27.0,27.0,160.0,58.1,57.4,57.0,56.2,55.9,79.0,77.0,76.0,75.0,75.0,0.7,0.4,0.8,0.3,2.2,2.0,1.0,1.0,0.0,4.0
12.0,11.0,19.0,13.0,159.0,53.5,52.8,53.0,52.6,52.5,72.0,82.0,71.0,70.0,69.0,0.7,-0.2,0.4,0.1,1.0,-10.0,11.0,1.0,1.0,3.0
21.0,15.0,16.0,15.0,158.0,58.0,56.5,56.8,55.7,55.6,76.0,75.1,75.0,74.0,73.0,1.5,-0.3,1.1,0.1,2.4,0.9,0.1,1.0,1.0,3.0
23.0,25.0,26.0,28.0,160.0,53.0,51.5,51.5,51.5,51.5,65.0,63.5,63.5,63.5,63.5,1.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,1.5
24.0,25.0,22.0,20.0,162.0,66.8,66.3,65.8,65.1,65.0,80.1,80.0,79.6,79.5,79.0,0.5,0.5,0.7,0.1,1.8,0.1,0.4,0.1,0.5,1.1
7.0,10.0,2.0,0.0,170.0,58.5,56.7,56.7,55.8,55.9,73.5,70.0,70.0,68.0,69.0,1.8,0.0,0.9,-0.1,2.6,3.5,0.0,2.0,-1.0,4.5
24.0,22.0,26.0,22.0,158.0,52.0,51.2,51.5,51.0,51.0,71.0,70.0,69.0,68.5,68.0,0.8,-0.3,0.5,0.0,1.0,1.0,1.0,0.5,0.5,3.0
23.0,28.0,28.0,22.0,171.0,68.0,65.0,65.0,63.2,61.5,80.0,78.0,76.0,75.0,73.0,3.0,0.0,1.8,1.7,6.5,2.0,2.0,1.0,2.0,7.0
18.0,20.0,18.0,14.0,160.0,55.0,53.8,53.5,53.3,52.8,79.0,74.0,73.5,73.0,72.5,1.2,0.3,0.2,0.5,2.2,5.0,0.5,0.5,0.5,6.5
23.0,21.0,15.0,22.0,160.0,65.0,64.2,64.0,64.0,63.5,79.0,79.0,79.0,79.0,77.0,0.8,0.2,0.0,0.5,1.5,0.0,0.0,0.0,2.0,2.0
23.0,23.0,16.0,15.0,165.0,54.4,53.8,52.8,53.1,52.0,61.0,61.0,60.0,60.0,59.5,0.6,1.0,-0.3,1.1,2.4,0.0,1.0,0.0,0.5,1.5
21.0,23.0,18.0,5.0,174.0,101.0,99.4,98.2,97.7,96.0,107.0,103.0,101.0,101.0,99.0,1.6,1.2,0.5,1.7,5.0,4.0,2.0,0.0,2.0,8.0
13.0,17.0,12.0,8.0,154.0,58.3,57.3,56.5,55.7,55.7,75.0,74.0,73.0,72.0,71.0,1.0,0.8,0.8,0.0,2.6,1.0,1.0,1.0,1.0,4.0
19.0,19.0,19.0,17.0,160.0,54.0,51.7,51.6,49.6,50.1,77.0,75.0,72.0,71.0,70.0,2.3,0.1,2.0,-0.5,3.9,2.0,3.0,1.0,1.0,7.0
27.0,24.0,24.0,23.0,161.0,54.6,54.2,54.1,53.8,54.0,68.5,68.0,68.0,67.0,67.5,0.4,0.1,0.3,-0.2,0.6,0.5,0.0,1.0,-0.5,1.0
28.0,28.0,28.0,26.0,156.0,46.0,44.8,44.0,43.7,43.5,73.0,68.0,66.5,65.5,65.0,1.2,0.8,0.3,0.2,2.5,5.0,1.5,1.0,0.5,8.0
20.0,26.0,23.0,25.0,163.0,52.0,51.5,51.6,50.7,50.2,68.0,67.0,68.0,66.0,66.0,0.5,-0.1,0.9,0.5,1.8,1.0,-1.0,2.0,0.0,2.0
23.0,27.0,26.0,23.0,163.0,69.0,66.9,66.2,65.1,65.0,92.0,92.0,89.0,91.0,88.0,2.1,0.7,1.1,0.1,4.0,0.0,3.0,-2.0,3.0,4.0
24.0,28.0,27.0,25.0,168.0,66.5,65.0,65.1,65.0,65.0,77.0,76.0,71.5,71.0,71.0,1.5,-0.1,0.1,0.0,1.5,1.0,4.5,0.5,0.0,6.0
21.0,23.0,17.0,4.0,165.0,72.7,71.5,69.5,69.7,69.3,89.0,89.0,88.0,84.0,84.0,1.2,2.0,-0.2,0.4,3.4,0.0,1.0,4.0,0.0,5.0
28.0,26.0,26.0,26.0,167.0,66.0,65.5,64.5,64.8,64.3,74.0,73.3,73.0,73.0,72.0,0.5,1.0,-0.3,0.5,1.7,0.7,0.3,0.0,1.0,2.0
23.0,19.0,23.0,22.0,155.0,51.5,51.4,50.9,51.0,50.5,79.0,77.5,75.0,74.5,76.0,0.1,0.5,-0.1,0.5,1.0,1.5,2.5,0.5,-1.5,3.0
27.0,16.0,28.0,16.0,160.0,77.4,75.1,73.8,73.9,73.7,95.0,94.0,91.0,90.0,89.0,2.3,1.3,-0.1,0.2,3.7,1.0,3.0,1.0,1.0,6.0
23.0,24.0,17.0,15.0,175.0,76.5,74.0,72.3,72.3,71.8,86.0,85.0,81.0,82.0,81.0,2.5,1.7,0.0,0.5,4.7,1.0,4.0,-1.0,1.0,5.0
28.0,28.0,28.0,28.0,164.0,65.0,63.8,62.8,61.8,60.9,78.5,76.0,76.0,73.5,72.5,1.2,1.0,1.0,0.9,4.1,2.5,0.0,2.5,1.0,6.0
23.0,24.0,10.0,28.0,164.0,69.0,67.0,66.5,65.8,65.3,81.0,74.0,73.0,72.0,72.0,2.0,0.5,0.7,0.5,3.7,7.0,1.0,1.0,0.0,9.0
23.0,27.0,27.0,19.0,173.0,77.5,76.0,75.0,75.5,75.0,91.5,88.0,86.0,86.0,85.0,1.5,1.0,-0.5,0.5,2.5,3.5,2.0,0.0,1.0,6.5
