checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
23.0,26.0,26.0,25.0,155.0,56.3,54.7,55.0,55.0,55.5,73.0,72.0,70.5,70.5,71.0,1.6,-0.3,0.0,-0.5,0.8,1.0,1.5,0.0,-0.5,2.0
24.0,25.0,0.0,0.0,157.0,77.0,75.2,74.5,74.6,73.7,101.0,96.0,98.0,94.0,96.0,1.8,0.7,-0.1,0.9,3.3,5.0,-2.0,4.0,-2.0,5.0
20.0,10.0,7.0,12.0,177.0,57.5,56.8,56.6,56.5,56.6,68.0,67.0,67.0,67.0,65.0,0.7,0.2,0.1,-0.1,0.9,1.0,0.0,0.0,2.0,3.0
24.0,28.0,28.0,28.0,165.0,83.8,82.0,81.3,80.2,79.4,97.5,95.0,94.0,92.0,90.0,1.8,0.7,1.1,0.8,4.4,2.5,1.0,2.0,2.0,7.5
17.0,21.0,20.0,15.0,170.0,70.0,68.4,67.9,68.4,66.8,84.0,79.0,78.5,80.0,79.0,1.6,0.5,-0.5,1.6,3.2,5.0,0.5,-1.5,1.0,5.0
21.0,22.0,22.0,11.0,158.0,54.0,53.0,52.1,52.0,51.7,72.0,71.0,70.0,70.0,69.0,1.0,0.9,0.1,0.3,2.3,1.0,1.0,0.0,1.0,3.0
21.0,25.0,26.0,18.0,173.0,67.6,66.1,66.0,65.6,65.0,71.0,69.0,69.0,69.0,68.5,1.5,0.1,0.4,0.6,2.6,2.0,0.0,0.0,0.5,2.5
26.0,28.0,28.0,28.0,160.0,81.5,79.9,78.1,77.2,76.5,98.7,95.5,94.0,93.5,94.0,1.6,1.8,0.9,0.7,5.0,3.2,1.5,0.5,-0.5,4.7
23.0,23.0,25.0,26.0,152.0,45.8,45.4,44.8,44.6,44.0,67.0,67.0,65.0,64.0,64.5,0.4,0.6,0.2,0.6,1.8,0.0,2.0,1.0,-0.5,2.5
12.0,19.0,20.0,17.0,173.0,65.2,63.2,63.3,63.0,62.8,77.0,74.0,74.0,73.0,73.0,2.0,-0.1,0.3,0.2,2.4,3.0,0.0,1.0,0.0,4.0
24.0,26.0,25.0,21.0,164.0,57.6,57.5,56.8,57.0,56.6,69.0,69.0,68.0,67.0,67.0,0.1,0.7,-0.2,0.4,1.0,0.0,1.0,1.0,0.0,2.0
22.0,26.0,14.0,15.0,155.0,66.0,63.9,62.8,63.0,61.4,95.0,92.0,90.0,90.0,88.0,2.1,1.1,-0.2,1.6,4.6,3.0,2.0,0.0,2.0,7.0
21.0,22.0,22.0,20.0,157.0,63.7,62.5,62.5,62.5,63.0,79.8,77.0,76.5,77.0,77.0,1.2,0.0,0.0,-0.5,0.7,2.8,0.5,-0.5,0.0,2.8
16.0,13.0,13.0,7.0,172.0,85.6,84.5,82.5,82.3,81.3,95.0,90.0,91.0,88.0,89.0,1.1,2.0,0.2,1.0,4.3,5.0,-1.0,3.0,-1.0,6.0
28.0,28.0,28.0,25.0,161.0,62.2,60.9,60.4,59.9,59.4,72.0,70.0,70.0,68.0,68.0,1.3,0.5,0.5,0.5,2.8,2.0,0.0,2.0,0.0,4.0
28.0,27.0,27.0,23.0,182.0,93.5,92.9,92.3,91.0,91.0,99.0,100.0,97.5,95.0,96.0,0.6,0.6,1.3,0.0,2.5,-1.0,2.5,2.5,-1.0,3.0
18.0,20.0,22.0,22.0,155.0,55.0,54.8,54.0,54.0,54.2,76.0,74.0,73.0,75.5,73.0,0.2,0.8,0.0,-0.2,0.8,2.0,1.0,-2.5,2.5,3.0
28.0,26.0,24.0,25.0,160.0,58.3,57.1,57.9,57.6,57.4,74.0,71.0,70.0,69.0,69.0,1.2,-0.8,0.3,0.2,0.9,3.0,1.0,1.0,0.0,5.0
20.0,25.0,19.0,16.0,162.0,60.1,59.5,58.8,58.2,57.6,83.3,83.0,82.5,81.5,80.0,0.6,0.7,0.6,0.6,2.5,0.3,0.5,1.0,1.5,3.3
19.0,26.0,22.0,20.0,162.0,67.5,65.4,65.1,64.9,64.6,86.0,85.0,80.0,80.0,80.0,2.1,0.3,0.2,0.3,2.9,1.0,5.0,0.0,0.0,6.0
23.0,27.0,26.0,17.0,180.0,92.2,89.2,88.5,86.8,86.5,91.0,91.0,88.0,87.0,86.0,3.0,0.7,1.7,0.3,5.7,0.0,3.0,1.0,1.0,5.0
24.0,28.0,26.0,26.0,160.0,46.7,46.1,46.2,45.4,45.4,65.0,63.0,62.0,60.0,59.0,0.6,-0.1,0.8,0.0,1.3,2.0,1.0,2.0,1.0,6.0
26.0,24.0,26.0,26.0,163.0,60.8,59.4,58.8,58.3,57.6,76.0,74.0,73.0,72.0,70.0,1.4,0.6,0.5,0.7,3.2,2.0,1.0,1.0,2.0,6.0
16.0,23.0,23.0,6.0,156.0,54.0,53.3,54.0,53.3,53.0,76.0,73.0,73.2,72.2,72.0,0.7,-0.7,0.7,0.3,1.0,3.0,-0.2,1.0,0.2,4.0
24.0,26.0,28.0,24.0,158.0,73.4,71.6,71.0,69.7,69.1,90.0,88.0,88.0,83.0,86.0,1.8,0.6,1.3,0.6,4.3,2.0,0.0,5.0,-3.0,4.0
24.0,28.0,26.0,15.0,163.0,59.0,58.5,58.3,57.9,58.7,74.0,72.0,72.0,70.0,70.0,0.5,0.2,0.4,-0.8,0.3,2.0,0.0,2.0,0.0,4.0
19.0,17.0,19.0,14.0,161.0,56.0,55.8,56.3,56.3,55.1,74.0,74.0,74.0,74.0,73.0,0.2,-0.5,0.0,1.2,0.9,0.0,0.0,0.0,1.0,1.0
16.0,20.0,25.0,23.0,168.0,66.1,65.1,65.5,66.0,64.8,77.0,76.0,77.0,76.0,74.0,1.0,-0.4,-0.5,1.2,1.3,1.0,-1.0,1.0,2.0,3.0
27.0,27.0,27.0,21.0,168.0,59.2,58.0,57.8,57.4,57.2,71.0,69.0,68.0,67.0,67.0,1.2,0.2,0.4,0.2,2.0,2.0,1.0,1.0,0.0,4.0
17.0,19.0,20.0,12.0,165.0,62.3,61.4,60.3,60.4,60.3,79.0,76.0,74.0,71.0,72.0,0.9,1.1,-0.1,0.1,2.0,3.0,2.0,3.0,-1.0,7.0
15.0,6.0,7.0,2.0,163.0,68.0,67.0,66.0,65.0,63.5,83.0,82.5,81.0,79.0,76.0,1.0,1.0,1.0,1.5,4.5,0.5,1.5,2.0,3.0,7.0
16.0,20.0,21.0,18.0,165.0,66.3,65.0,64.4,63.0,62.8,76.0,74.5,73.0,72.0,71.7,1.3,0.6,1.4,0.2,3.5,1.5,1.5,1.0,0.3,4.3
28.0,28.0,28.0,28.0,178.0,85.1,83.0,82.0,80.3,78.3,94.0,92.5,92.0,90.5,89.0,2.1,1.0,1.7,2.0,6.8,1.5,0.5,1.5,1.5,5.0
23.0,26.0,24.0,24.0,161.0,60.2,58.5,57.6,57.3,56.5,82.0,78.0,77.0,77.0,77.0,1.7,0.9,0.3,0.8,3.7,4.0,1.0,0.0,0.0,5.0
23.0,22.0,18.0,26.0,178.0,82.5,81.3,79.2,79.5,78.0,94.0,90.0,89.0,89.0,86.0,1.2,2.1,-0.3,1.5,4.5,4.0,1.0,0.0,3.0,8.0
21.0,21.0,22.0,19.0,170.0,60.0,59.0,58.0,57.0,57.0,70.0,69.0,68.0,66.0,66.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0
24.0,25.0,24.0,19.0,162.0,51.5,50.5,49.8,48.5,48.5,66.5,67.0,65.0,64.0,63.5,1.0,0.7,1.3,0.0,3.0,-0.5,2.0,1.0,0.5,3.0
21.0,25.0,18.0,6.0,160.0,58.0,56.5,56.4,55.8,56.5,80.0,76.0,73.0,72.0,72.0,1.5,0.1,0.6,-0.7,1.5,4.0,3.0,1.0,0.0,8.0
19.0,20.0,16.0,13.0,170.0,105.0,101.2,101.2,101.5,99.2,121.0,112.0,120.0,120.0,116.0,3.8,0.0,-0.3,2.3,5.8,9.0,-8.0,0.0,4.0,5.0
28.0,26.0,24.0,23.0,164.0,64.0,62.6,61.2,60.9,59.7,78.0,76.0,73.8,74.0,70.0,1.4,1.4,0.3,1.2,4.3,2.0,2.2,-0.2,4.0,8.0
28.0,28.0,28.0,28.0,161.0,70.0,67.5,66.0,66.0,64.5,80.0,78.0,75.0,75.0,75.0,2.5,1.5,0.0,1.5,5.5,2.0,3.0,0.0,0.0,5.0
28.0,28.0,28.0,24.0,156.0,61.7,60.7,60.7,61.0,60.3,81.0,79.0,78.0,77.5,78.0,1.0,0.0,-0.3,0.7,1.4,2.0,1.0,0.5,-0.5,3.0
15.0,16.0,17.0,16.0,178.0,87.6,83.8,83.4,82.5,81.6,94.5,95.0,94.0,94.0,93.0,3.8,0.4,0.9,0.9,6.0,-0.5,1.0,0.0,1.0,1.5
23.0,24.0,27.0,24.0,158.0,53.4,52.1,51.7,51.0,50.8,72.0,66.0,67.0,66.0,65.5,1.3,0.4,0.7,0.2,2.6,6.0,-1.0,1.0,0.5,6.5
28.0,28.0,28.0,28.0,163.0,56.7,55.3,54.7,55.5,54.8,74.0,72.0,71.0,71.0,71.0,1.4,0.6,-0.8,0.7,1.9,2.0,1.0,0.0,0.0,3.0
22.0,24.0,18.0,19.0,183.0,96.0,93.3,91.3,91.3,91.0,86.0,88.5,85.0,85.6,83.0,2.7,2.0,0.0,0.3,5.0,-2.5,3.5,-0.6,2.6,3.0
24.0,28.0,28.0,26.0,165.0,54.6,53.9,53.0,53.2,51.9,69.0,66.0,68.0,67.0,62.0,0.7,0.9,-0.2,1.3,2.7,3.0,-2.0,1.0,5.0,7.0
27.0,28.0,28.0,24.0,177.0,85.3,84.2,83.2,83.0,83.6,90.0,91.0,87.0,84.5,86.5,1.1,1.0,0.2,-0.6,1.7,-1.0,4.0,2.5,-2.0,3.5
11.0,6.0,0.0,4.0,165.0,65.9,64.5,64.2,63.4,63.4,82.0,77.0,76.0,75.0,73.0,1.4,0.3,0.8,0.0,2.5,5.0,1.0,1.0,2.0,9.0
22.0,27.0,24.0,25.0,168.0,57.5,57.0,56.5,57.0,57.0,71.0,69.0,70.0,70.0,70.0,0.5,0.5,-0.5,0.0,0.5,2.0,-1.0,0.0,0.0,1.0
26.0,27.0,23.0,19.0,160.0,68.0,66.0,64.5,64.0,64.0,83.0,79.0,77.0,76.0,76.0,2.0,1.5,0.5,0.0,4.0,4.0,2.0,1.0,0.0,7.0
23.0,26.0,26.0,25.0,161.0,61.0,59.9,59.6,58.5,57.9,74.0,71.5,71.0,70.0,69.7,1.1,0.3,1.1,0.6,3.1,2.5,0.5,1.0,0.3,4.3
27.0,27.0,28.0,28.0,163.0,54.5,53.0,52.6,52.0,51.2,70.0,66.0,65.0,64.0,62.0,1.5,0.4,0.6,0.8,3.3,4.0,1.0,1.0,2.0,8.0
20.0,17.0,21.0,17.0,170.0,79.3,76.6,75.6,75.3,74.0,95.0,93.0,91.0,91.0,90.0,2.7,1.0,0.3,1.3,5.3,2.0,2.0,0.0,1.0,5.0
23.0,27.0,28.0,19.0,163.0,58.0,56.4,56.2,55.9,54.8,79.0,74.0,74.0,75.0,73.0,1.6,0.2,0.3,1.1,3.2,5.0,0.0,-1.0,2.0,6.0
24.0,24.0,24.0,25.0,170.0,66.0,65.2,63.8,63.2,62.4,79.0,74.0,74.0,74.0,73.5,0.8,1.4,0.6,0.8,3.6,5.0,0.0,0.0,0.5,5.5
28.0,28.0,28.0,26.0,160.0,71.5,69.5,68.7,68.7,67.1,87.5,85.0,85.0,82.0,83.0,2.0,0.8,0.0,1.6,4.4,2.5,0.0,3.0,-1.0,4.5
24.0,28.0,26.0,9.0,164.0,51.4,50.4,49.8,49.8,48.7,74.5,72.0,71.0,70.0,66.5,1.0,0.6,0.0,1.1,2.7,2.5,1.0,1.0,3.5,8.0
20.0,23.0,25.0,25.0,168.0,63.5,61.0,60.2,59.6,59.2,82.0,79.5,74.0,76.0,75.0,2.5,0.8,0.6,0.4,4.3,2.5,5.5,-2.0,1.0,7.0
17.0,26.0,13.0,15.0,158.0,55.0,53.0,52.6,52.7,52.6,76.0,73.0,71.0,70.0,70.0,2.0,0.4,-0.1,0.1,2.4,3.0,2.0,1.0,0.0,6.0
8.0,1.0,0.0,0.0,163.0,66.6,64.7,64.2,64.2,63.7,78.0,75.0,74.5,75.5,74.0,1.9,0.5,0.0,0.5,2.9,3.0,0.5,-1.0,1.5,4.0
24.0,28.0,28.0,26.0,162.0,81.7,81.3,80.6,80.1,80.0,90.0,89.0,88.5,88.1,87.0,0.4,0.7,0.5,0.1,1.7,1.0,0.5,0.4,1.1,3.0
24.0,24.0,26.0,3.0,157.0,52.8,50.6,50.9,50.9,49.5,71.0,71.0,70.0,67.0,65.0,2.2,-0.3,0.0,1.4,3.3,0.0,1.0,3.0,2.0,6.0
21.0,24.0,24.0,25.0,158.0,54.6,52.7,52.6,53.0,51.6,70.3,69.0,66.0,66.0,66.5,1.9,0.1,-0.4,1.4,3.0,1.3,3.0,0.0,-0.5,3.8
22.0,22.0,16.0,0.0,177.0,87.9,85.8,85.8,85.0,84.7,90.0,88.5,88.0,87.0,87.0,2.1,0.0,0.8,0.3,3.2,1.5,0.5,1.0,0.0,3.0
18.0,18.0,19.0,25.0,158.0,49.8,49.0,49.3,50.0,48.7,66.0,66.0,63.0,63.0,63.0,0.8,-0.3,-0.7,1.3,1.1,0.0,3.0,0.0,0.0,3.0
19.0,22.0,20.0,4.0,176.0,77.6,77.3,77.7,78.4,76.9,80.0,81.0,80.0,76.0,76.0,0.3,-0.4,-0.7,1.5,0.7,-1.0,1.0,4.0,0.0,4.0
21.0,19.0,8.0,2.0,170.0,92.0,89.4,88.0,87.4,86.6,94.0,93.0,91.5,92.0,92.0,2.6,1.4,0.6,0.8,5.4,1.0,1.5,-0.5,0.0,2.0
19.0,20.0,19.0,12.0,168.0,58.5,57.5,57.0,56.5,56.5,70.0,68.0,66.0,66.0,66.0,1.0,0.5,0.5,0.0,2.0,2.0,2.0,0.0,0.0,4.0
20.0,18.0,4.0,0.0,169.0,65.5,64.0,62.3,62.8,62.5,77.0,76.0,70.5,74.0,71.5,1.5,1.7,-0.5,0.3,3.0,1.0,5.5,-3.5,2.5,5.5
23.0,27.0,27.0,27.0,155.0,46.5,45.1,44.6,44.6,44.5,67.0,67.0,66.0,65.0,65.0,1.4,0.5,0.0,0.1,2.0,0.0,1.0,1.0,0.0,2.0
27.0,18.0,23.0,11.0,168.0,69.6,68.1,68.8,68.4,66.1,77.0,75.0,75.0,74.0,73.0,1.5,-0.7,0.4,2.3,3.5,2.0,0.0,1.0,1.0,4.0
24.0,28.0,27.0,25.0,169.0,97.0,94.8,93.3,91.9,91.2,104.0,101.0,99.0,98.0,96.0,2.2,1.5,1.4,0.7,5.8,3.0,2.0,1.0,2.0,8.0
27.0,28.0,24.0,25.0,168.0,65.5,65.0,65.0,64.1,63.0,75.5,70.0,70.0,70.0,69.0,0.5,0.0,0.9,1.1,2.5,5.5,0.0,0.0,1.0,6.5
28.0,27.0,23.0,19.0,165.0,75.4,75.2,73.0,72.1,71.5,87.5,84.5,83.5,81.0,81.0,0.2,2.2,0.9,0.6,3.9,3.0,1.0,2.5,0.0,6.5
22.0,26.0,24.0,21.0,165.0,50.0,49.0,48.5,48.0,48.0,69.0,64.0,67.0,64.0,64.0,1.0,0.5,0.5,0.0,2.0,5.0,-3.0,3.0,0.0,5.0
28.0,28.0,28.0,28.0,160.0,56.0,55.0,54.0,53.5,53.5,70.0,67.0,67.0,66.5,66.0,1.0,1.0,0.5,0.0,2.5,3.0,0.0,0.5,0.5,4.0
22.0,26.0,24.0,23.0,162.0,53.0,50.8,51.3,50.5,49.9,72.0,70.0,69.0,68.0,68.0,2.2,-0.5,0.8,0.6,3.1,2.0,1.0,1.0,0.0,4.0
22.0,24.0,27.0,27.0,161.0,65.0,63.3,62.3,61.9,60.1,77.0,74.5,73.0,72.5,70.0,1.7,1.0,0.4,1.8,4.9,2.5,1.5,0.5,2.5,7.0
27.0,26.0,25.0,27.0,160.0,55.7,54.7,54.5,54.4,53.3,68.5,67.0,66.0,66.0,65.0,1.0,0.2,0.1,1.1,2.4,1.5,1.0,0.0,1.0,3.5
22.0,22.0,20.0,28.0,185.0,90.0,88.8,87.5,86.8,86.6,89.0,88.0,86.0,84.0,84.0,1.2,1.3,0.7,0.2,3.4,1.0,2.0,2.0,0.0,5.0
22.0,26.0,27.0,24.0,172.0,83.0,81.4,78.6,78.5,76.6,89.0,88.0,86.5,86.0,84.5,1.6,2.8,0.1,1.9,6.4,1.0,1.5,0.5,1.5,4.5
24.0,21.0,28.0,24.0,172.0,76.0,75.0,73.5,72.5,72.0,86.0,83.0,82.0,81.0,81.0,1.0,1.5,1.0,0.5,4.0,3.0,1.0,1.0,0.0,5.0
23.0,27.0,27.0,27.0,161.0,53.0,52.1,51.9,51.4,51.1,70.0,67.0,67.0,67.0,65.0,0.9,0.2,0.5,0.3,1.9,3.0,0.0,0.0,2.0,5.0
28.0,28.0,28.0,23.0,168.0,62.5,60.6,60.7,58.7,59.0,70.0,70.0,67.0,67.0,64.0,1.9,-0.1,2.0,-0.3,3.5,0.0,3.0,0.0,3.0,6.0
20.0,21.0,23.0,22.0,158.0,67.3,66.1,66.0,65.6,65.1,97.0,92.0,94.5,94.0,93.5,1.2,0.1,0.4,0.5,2.2,5.0,-2.5,0.5,0.5,3.5
28.0,28.0,25.0,20.0,160.0,61.0,59.5,59.1,58.2,58.1,81.0,80.0,78.5,77.0,80.0,1.5,0.4,0.9,0.1,2.9,1.0,1.5,1.5,-3.0,1.0
27.0,25.0,26.0,24.0,160.0,56.5,56.2,55.5,55.3,55.1,80.0,77.5,75.0,74.0,74.0,0.3,0.7,0.2,0.2,1.4,2.5,2.5,1.0,0.0,6.0
25.0,20.0,21.0,21.0,168.0,71.8,70.6,70.6,70.0,69.4,85.0,86.0,82.0,82.0,83.0,1.2,0.0,0.6,0.6,2.4,-1.0,4.0,0.0,-1.0,2.0
22.0,25.0,24.0,26.0,160.0,69.0,67.7,66.8,66.4,66.0,80.0,78.0,75.0,76.0,76.0,1.3,0.9,0.4,0.4,3.0,2.0,3.0,-1.0,0.0,4.0
17.0,23.0,25.0,17.0,163.0,58.5,57.5,57.5,56.3,56.5,82.0,78.5,77.0,76.0,76.0,1.0,0.0,1.2,-0.2,2.0,3.5,1.5,1.0,0.0,6.0
21.0,26.0,27.0,25.0,173.0,82.5,80.5,78.9,78.3,77.3,90.0,88.0,85.5,83.5,82.0,2.0,1.6,0.6,1.0,5.2,2.0,2.5,2.0,1.5,8.0
22.0,24.0,24.0,27.0,162.0,57.5,56.9,57.3,56.0,56.1,73.0,72.0,71.5,70.5,70.0,0.6,-0.4,1.3,-0.1,1.4,1.0,0.5,1.0,0.5,3.0
21.0,26.0,24.0,19.0,167.0,63.7,62.6,62.3,61.9,61.3,84.0,82.3,79.0,78.0,78.0,1.1,0.3,0.4,0.6,2.4,1.7,3.3,1.0,0.0,6.0
23.0,28.0,27.0,27.0,160.0,58.1,56.2,55.3,54.5,53.6,76.0,74.0,72.0,70.0,70.0,1.9,0.9,0.8,0.9,4.5,2.0,2.0,2.0,0.0,6.0
28.0,28.0,28.0,26.0,168.0,57.0,55.7,55.3,54.7,54.0,70.0,67.5,64.0,63.5,64.0,1.3,0.4,0.6,0.7,3.0,2.5,3.5,0.5,-0.5,6.0
14.0,16.0,14.0,13.0,162.0,58.0,56.3,56.0,55.8,56.3,77.0,74.0,73.0,71.0,71.0,1.7,0.3,0.2,-0.5,1.7,3.0,1.0,2.0,0.0,6.0
18.0,18.0,19.0,11.0,180.0,82.0,81.5,79.5,80.0,80.0,86.5,86.0,87.0,84.0,83.5,0.5,2.0,-0.5,0.0,2.0,0.5,-1.0,3.0,0.5,3.0
23.0,27.0,27.0,27.0,162.0,60.5,59.5,58.8,57.8,57.8,77.0,77.5,77.5,77.0,76.0,1.0,0.7,1.0,0.0,2.7,-0.5,0.0,0.5,1.0,1.0
22.0,26.0,24.0,25.0,170.0,74.4,72.9,72.5,72.3,71.4,94.0,92.0,90.0,86.0,86.0,1.5,0.4,0.2,0.9,3.0,2.0,2.0,4.0,0.0,8.0
26.0,25.0,18.0,16.0,162.0,58.0,57.6,57.9,58.0,57.9,75.5,74.5,73.5,72.5,71.0,0.4,-0.3,-0.1,0.1,0.1,1.0,1.0,1.0,1.5,4.5
28.0,27.0,27.0,23.0,166.0,66.5,66.0,64.5,65.0,63.7,86.0,86.0,84.0,83.0,82.5,0.5,1.5,-0.5,1.3,2.8,0.0,2.0,1.0,0.5,3.5
12.0,11.0,21.0,6.0,164.0,85.4,82.5,82.7,80.4,80.0,101.0,98.0,99.0,98.0,98.0,2.9,-0.2,2.3,0.4,5.4,3.0,-1.0,1.0,0.0,3.0
28.0,27.0,27.0,28.0,170.0,69.3,67.2,67.0,66.3,66.1,80.0,78.0,78.0,76.5,74.5,2.1,0.2,0.7,0.2,3.2,2.0,0.0,1.5,2.0,5.5
22.0,24.0,25.0,24.0,158.0,52.0,50.4,50.1,50.2,49.9,70.0,70.0,69.0,70.0,68.0,1.6,0.3,-0.1,0.3,2.1,0.0,1.0,-1.0,2.0,2.0
24.0,27.0,28.0,24.0,164.0,63.0,61.3,59.6,59.4,58.2,82.0,80.0,77.0,76.5,76.0,1.7,1.7,0.2,1.2,4.8,2.0,3.0,0.5,0.5,6.0
24.0,26.0,24.0,20.0,160.0,57.1,55.7,56.1,55.4,54.3,75.0,74.0,75.0,73.5,74.0,1.4,-0.4,0.7,1.1,2.8,1.0,-1.0,1.5,-0.5,1.0
22.0,28.0,28.0,26.0,170.0,59.5,59.2,59.9,60.4,58.0,68.0,67.0,67.0,65.8,66.0,0.3,-0.7,-0.5,2.4,1.5,1.0,0.0,1.2,-0.2,2.0
21.0,23.0,23.0,23.0,178.0,82.0,81.0,79.0,79.5,79.0,90.0,85.0,84.0,84.0,83.0,1.0,2.0,-0.5,0.5,3.0,5.0,1.0,0.0,1.0,7.0
17.0,14.0,20.0,12.0,175.0,70.8,68.7,66.7,64.4,63.9,80.0,77.0,75.0,73.0,71.0,2.1,2.0,2.3,0.5,6.9,3.0,2.0,2.0,2.0,9.0
23.0,26.0,25.0,8.0,163.0,72.0,69.2,68.9,69.8,68.1,87.0,83.0,80.0,82.0,80.0,2.8,0.3,-0.9,1.7,3.9,4.0,3.0,-2.0,2.0,7.0
24.0,28.0,28.0,28.0,168.0,56.3,54.7,54.6,54.2,54.5,68.0,66.5,65.5,65.0,65.0,1.6,0.1,0.4,-0.3,1.8,1.5,1.0,0.5,0.0,3.0
21.0,16.0,14.0,3.0,166.0,51.2,50.9,50.8,50.6,51.0,62.0,61.5,61.0,60.5,60.5,0.3,0.1,0.2,-0.4,0.2,0.5,0.5,0.5,0.0,1.5
24.0,20.0,18.0,15.0,158.0,59.0,57.5,57.7,56.7,56.1,81.0,77.0,78.0,76.0,74.0,1.5,-0.2,1.0,0.6,2.9,4.0,-1.0,2.0,2.0,7.0
24.0,21.0,20.0,15.0,160.0,56.6,56.0,56.1,55.6,55.2,72.0,71.0,70.5,69.5,69.5,0.6,-0.1,0.5,0.4,1.4,1.0,0.5,1.0,0.0,2.5
23.0,24.0,26.0,22.0,167.0,62.4,61.9,61.5,60.4,60.4,78.0,78.0,76.0,76.0,74.5,0.5,0.4,1.1,0.0,2.0,0.0,2.0,0.0,1.5,3.5
28.0,28.0,28.0,25.0,167.0,70.0,68.8,67.2,65.8,65.3,87.0,86.5,83.0,83.0,82.0,1.2,1.6,1.4,0.5,4.7,0.5,3.5,0.0,1.0,5.0
24.0,23.0,25.0,23.0,163.0,71.0,69.2,68.3,67.6,66.9,79.0,76.0,74.0,73.0,73.0,1.8,0.9,0.7,0.7,4.1,3.0,2.0,1.0,0.0,6.0
20.0,19.0,20.0,16.0,174.0,71.5,70.8,70.6,70.1,71.0,82.0,81.0,80.5,78.0,78.0,0.7,0.2,0.5,-0.9,0.5,1.0,0.5,2.5,0.0,4.0
18.0,21.0,20.0,8.0,170.0,63.4,62.8,62.6,62.0,62.0,75.0,75.0,78.0,76.0,73.0,0.6,0.2,0.6,0.0,1.4,0.0,-3.0,2.0,3.0,2.0
21.0,20.0,21.0,13.0,168.0,61.1,59.6,59.0,57.9,57.9,71.5,72.0,69.0,69.0,69.0,1.5,0.6,1.1,0.0,3.2,-0.5,3.0,0.0,0.0,2.5
24.0,28.0,28.0,28.0,172.0,63.7,62.0,62.8,62.3,61.4,70.5,70.0,68.5,68.0,68.0,1.7,-0.8,0.5,0.9,2.3,0.5,1.5,0.5,0.0,2.5
24.0,28.0,28.0,28.0,158.0,62.8,61.9,61.5,60.8,60.8,82.0,80.0,82.0,81.0,77.0,0.9,0.4,0.7,0.0,2.0,2.0,-2.0,1.0,4.0,5.0
27.0,27.0,28.0,23.0,159.0,51.7,51.0,51.4,50.6,50.9,68.0,65.4,65.4,65.0,64.5,0.7,-0.4,0.8,-0.3,0.8,2.6,0.0,0.4,0.5,3.5
25.0,22.0,9.0,4.0,168.0,80.3,79.0,77.8,77.0,76.5,94.0,91.0,88.0,86.0,86.0,1.3,1.2,0.8,0.5,3.8,3.0,3.0,2.0,0.0,8.0
22.0,27.0,13.0,0.0,169.0,84.7,81.8,79.6,78.6,78.4,95.0,97.0,94.0,93.0,88.0,2.9,2.2,1.0,0.2,6.3,-2.0,3.0,1.0,5.0,7.0
6.0,4.0,1.0,5.0,162.0,50.0,48.6,48.1,48.1,47.6,67.0,65.0,63.0,63.0,62.0,1.4,0.5,0.0,0.5,2.4,2.0,2.0,0.0,1.0,5.0
16.0,0.0,0.0,0.0,159.0,57.6,56.1,55.6,55.0,54.5,76.0,75.0,75.0,73.0,74.0,1.5,0.5,0.6,0.5,3.1,1.0,0.0,2.0,-1.0,2.0
27.0,26.0,25.0,21.0,167.0,71.5,70.4,70.7,70.8,70.0,82.0,80.0,80.0,80.0,80.0,1.1,-0.3,-0.1,0.8,1.5,2.0,0.0,0.0,0.0,2.0
23.0,25.0,23.0,24.0,162.0,60.2,60.0,59.3,59.2,59.0,84.0,83.5,83.0,82.0,82.5,0.2,0.7,0.1,0.2,1.2,0.5,0.5,1.0,-0.5,1.5
21.0,17.0,10.0,0.0,171.0,80.0,76.8,76.3,75.0,74.0,89.0,89.0,88.0,88.0,86.5,3.2,0.5,1.3,1.0,6.0,0.0,1.0,0.0,1.5,2.5
22.0,17.0,14.0,11.0,165.0,77.0,76.0,75.8,74.8,72.9,80.0,78.0,75.0,73.0,73.0,1.0,0.2,1.0,1.9,4.1,2.0,3.0,2.0,0.0,7.0
0.0,0.0,2.0,1.0,175.0,74.0,73.0,71.5,70.4,69.0,78.0,76.0,75.0,74.0,73.0,1.0,1.5,1.1,1.4,5.0,2.0,1.0,1.0,1.0,5.0
24.0,28.0,27.0,27.0,163.0,62.5,61.7,60.3,59.6,58.8,76.5,75.5,75.0,73.0,72.0,0.8,1.4,0.7,0.8,3.7,1.0,0.5,2.0,1.0,4.5
23.0,22.0,25.0,20.0,170.0,79.0,76.6,76.0,75.0,74.6,89.0,84.0,84.0,85.0,83.0,2.4,0.6,1.0,0.4,4.4,5.0,0.0,-1.0,2.0,6.0
28.0,28.0,28.0,27.0,162.0,62.3,61.4,60.9,60.2,60.2,85.0,80.0,79.0,77.0,77.0,0.9,0.5,0.7,0.0,2.1,5.0,1.0,2.0,0.0,8.0
22.0,26.0,23.0,19.0,172.0,57.0,56.2,55.0,54.1,52.9,73.0,70.5,68.7,65.8,65.3,0.8,1.2,0.9,1.2,4.1,2.5,1.8,2.9,0.5,7.7
