checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
28.0,28.0,28.0,28.0,158.0,52.5,51.4,50.5,51.4,50.2,66.0,64.0,63.0,62.5,61.5,1.1,0.9,-0.9,1.2,2.3,2.0,1.0,0.5,1.0,4.5
24.0,22.0,14.0,16.0,163.0,59.0,57.7,57.3,55.6,56.5,73.5,69.0,70.0,67.0,69.0,1.3,0.4,1.7,-0.9,2.5,4.5,-1.0,3.0,-2.0,4.5
13.0,14.0,9.0,4.0,172.0,57.0,55.6,55.6,55.2,54.7,72.0,72.0,72.0,71.0,69.0,1.4,0.0,0.4,0.5,2.3,0.0,0.0,1.0,2.0,3.0
28.0,28.0,28.0,28.0,158.0,62.2,59.8,59.5,58.0,57.7,79.0,77.5,75.5,75.0,75.0,2.4,0.3,1.5,0.3,4.5,1.5,2.0,0.5,0.0,4.0
23.0,26.0,24.0,20.0,169.0,65.9,65.5,65.6,64.5,65.0,80.0,77.8,78.0,77.0,77.0,0.4,-0.1,1.1,-0.5,0.9,2.2,-0.2,1.0,0.0,3.0
24.0,26.0,28.0,23.0,170.0,89.7,85.6,84.9,83.3,82.3,110.0,107.0,107.0,104.0,101.0,4.1,0.7,1.6,1.0,7.4,3.0,0.0,3.0,3.0,9.0
22.0,24.0,28.0,28.0,164.0,56.0,53.5,52.7,52.2,51.8,67.0,64.0,62.0,62.0,62.0,2.5,0.8,0.5,0.4,4.2,3.0,2.0,0.0,0.0,5.0
21.0,24.0,23.0,16.0,171.0,75.5,73.0,72.9,71.4,71.0,78.0,78.5,77.5,75.2,76.0,2.5,0.1,1.5,0.4,4.5,-0.5,1.0,2.3,-0.8,2.0
19.0,21.0,17.0,10.0,163.0,78.4,76.2,75.4,76.2,74.6,97.0,92.5,92.5,92.0,91.5,2.2,0.8,-0.8,1.6,3.8,4.5,0.0,0.5,0.5,5.5
11.0,15.0,11.0,9.0,167.0,88.7,88.0,87.0,87.0,86.7,108.0,104.5,103.5,103.0,101.5,0.7,1.0,0.0,0.3,2.0,3.5,1.0,0.5,1.5,6.5
24.0,28.0,12.0,0.0,163.0,64.5,62.7,61.7,61.1,61.1,84.0,78.0,77.0,77.0,78.0,1.8,1.0,0.6,0.0,3.4,6.0,1.0,0.0,-1.0,6.0
23.0,27.0,26.0,22.0,163.0,58.0,57.0,56.5,57.0,56.3,71.0,69.0,68.0,67.0,65.0,1.0,0.5,-0.5,0.7,1.7,2.0,1.0,1.0,2.0,6.0
24.0,26.0,28.0,28.0,168.0,54.9,53.9,53.8,53.4,53.1,65.0,64.5,64.0,63.0,63.0,1.0,0.1,0.4,0.3,1.8,0.5,0.5,1.0,0.0,2.0
22.0,28.0,26.0,28.0,168.0,81.0,77.6,76.0,74.7,73.5,94.0,92.0,90.0,89.0,86.0,3.4,1.6,1.3,1.2,7.5,2.0,2.0,1.0,3.0,8.0
24.0,24.0,22.0,22.0,163.0,73.9,73.0,72.2,71.1,71.5,85.0,84.0,82.0,79.0,80.0,0.9,0.8,1.1,-0.4,2.4,1.0,2.0,3.0,-1.0,5.0
20.0,22.0,23.0,20.0,155.0,64.5,64.4,63.4,63.4,63.0,83.0,82.0,81.8,81.0,80.8,0.1,1.0,0.0,0.4,1.5,1.0,0.2,0.8,0.2,2.2
28.0,28.0,28.0,27.0,163.0,62.5,61.2,60.0,59.3,58.1,80.0,78.0,77.0,75.0,74.0,1.3,1.2,0.7,1.2,4.4,2.0,1.0,2.0,1.0,6.0
27.0,21.0,16.0,23.0,156.0,59.4,58.7,58.7,57.6,57.3,76.0,74.6,73.4,73.0,73.2,0.7,0.0,1.1,0.3,2.1,1.4,1.2,0.4,-0.2,2.8
20.0,21.0,21.0,17.0,170.0,88.0,86.0,84.6,83.7,83.5,102.0,100.5,99.0,98.4,98.0,2.0,1.4,0.9,0.2,4.5,1.5,1.5,0.6,0.4,4.0
13.0,14.0,8.0,6.0,172.0,69.3,68.1,67.3,67.4,67.2,85.0,85.0,83.5,83.0,82.0,1.2,0.8,-0.1,0.2,2.1,0.0,1.5,0.5,1.0,3.0
24.0,28.0,28.0,24.0,168.0,71.0,69.7,69.6,69.2,68.5,80.0,78.0,77.0,76.0,76.0,1.3,0.1,0.4,0.7,2.5,2.0,1.0,1.0,0.0,4.0
19.0,23.0,16.0,11.0,158.0,52.2,51.2,50.8,50.1,49.9,73.0,71.5,71.0,70.5,70.0,1.0,0.4,0.7,0.2,2.3,1.5,0.5,0.5,0.5,3.0
23.0,24.0,23.0,23.0,174.0,76.7,76.6,74.4,75.2,74.4,81.0,80.5,79.5,79.5,79.0,0.1,2.2,-0.8,0.8,2.3,0.5,1.0,0.0,0.5,2.0
21.0,20.0,11.0,0.0,160.0,61.0,60.2,59.5,59.1,58.6,76.0,74.0,72.0,71.0,72.0,0.8,0.7,0.4,0.5,2.4,2.0,2.0,1.0,-1.0,4.0
20.0,24.0,19.0,11.0,165.0,54.0,52.4,53.0,53.5,53.3,73.0,66.0,68.0,68.0,68.0,1.6,-0.6,-0.5,0.2,0.7,7.0,-2.0,0.0,0.0,5.0
18.0,15.0,13.0,2.0,158.0,61.2,60.4,61.0,60.6,59.4,80.0,79.0,78.0,76.5,75.5,0.8,-0.6,0.4,1.2,1.8,1.0,1.0,1.5,1.0,4.5
24.0,28.0,28.0,25.0,156.0,71.0,70.5,70.0,69.5,69.0,98.0,96.0,94.0,93.0,92.0,0.5,0.5,0.5,0.5,2.0,2.0,2.0,1.0,1.0,6.0
15.0,24.0,25.0,25.0,175.0,84.6,83.5,82.3,81.3,79.8,95.0,94.0,94.0,92.0,92.0,1.1,1.2,1.0,1.5,4.8,1.0,0.0,2.0,0.0,3.0
26.0,27.0,14.0,18.0,167.0,75.4,75.1,74.6,73.6,73.2,98.0,97.0,97.0,95.5,93.0,0.3,0.5,1.0,0.4,2.2,1.0,0.0,1.5,2.5,5.0
20.0,20.0,26.0,22.0,170.0,66.1,65.0,64.3,63.3,62.8,75.0,73.0,73.0,72.0,71.0,1.1,0.7,1.0,0.5,3.3,2.0,0.0,1.0,1.0,4.0
22.0,18.0,8.0,10.0,164.0,57.6,56.6,56.3,55.4,54.4,72.0,70.0,68.0,68.0,67.0,1.0,0.3,0.9,1.0,3.2,2.0,2.0,0.0,1.0,5.0
19.0,15.0,10.0,20.0,164.0,56.5,55.4,54.7,54.6,53.9,74.0,72.0,70.0,71.0,71.0,1.1,0.7,0.1,0.7,2.6,2.0,2.0,-1.0,0.0,3.0
22.0,18.0,20.0,23.0,163.0,76.3,74.9,74.8,73.3,74.0,92.0,86.0,85.0,85.5,84.5,1.4,0.1,1.5,-0.7,2.3,6.0,1.0,-0.5,1.0,7.5
24.0,26.0,19.0,14.0,167.0,61.3,60.1,60.0,59.9,59.4,72.0,70.0,70.0,69.0,67.0,1.2,0.1,0.1,0.5,1.9,2.0,0.0,1.0,2.0,5.0
21.0,26.0,22.0,21.0,180.0,79.9,78.2,77.0,76.9,76.0,92.0,90.0,92.0,89.0,84.5,1.7,1.2,0.1,0.9,3.9,2.0,-2.0,3.0,4.5,7.5
28.0,28.0,28.0,28.0,174.0,63.0,62.0,61.9,61.7,61.9,70.3,69.8,69.6,69.5,69.4,1.0,0.1,0.2,-0.2,1.1,0.5,0.2,0.1,0.1,0.9
24.0,25.0,24.0,27.0,165.0,65.0,64.2,63.9,62.9,62.9,87.5,85.0,83.0,81.0,80.0,0.8,0.3,1.0,0.0,2.1,2.5,2.0,2.0,1.0,7.5
20.0,27.0,26.0,26.0,166.0,80.0,78.6,77.8,77.5,76.7,90.0,89.0,87.0,86.0,85.0,1.4,0.8,0.3,0.8,3.3,1.0,2.0,1.0,1.0,5.0
14.0,22.0,9.0,1.0,165.0,68.0,67.3,67.0,66.9,65.7,91.0,83.0,84.0,82.0,85.5,0.7,0.3,0.1,1.2,2.3,8.0,-1.0,2.0,-3.5,5.5
24.0,28.0,21.0,15.0,181.0,75.8,75.4,73.7,73.0,72.0,81.0,79.0,78.0,76.0,77.0,0.4,1.7,0.7,1.0,3.8,2.0,1.0,2.0,-1.0,4.0
28.0,28.0,28.0,27.0,166.0,76.5,75.0,73.6,73.6,72.3,99.5,98.0,94.0,95.0,92.7,1.5,1.4,0.0,1.3,4.2,1.5,4.0,-1.0,2.3,6.8
24.0,26.0,22.0,17.0,159.0,61.3,60.2,60.0,59.3,58.8,84.0,81.0,79.0,80.0,78.0,1.1,0.2,0.7,0.5,2.5,3.0,2.0,-1.0,2.0,6.0
21.0,20.0,22.0,19.0,170.0,68.7,68.0,66.7,66.0,65.6,83.0,81.0,81.5,79.0,77.0,0.7,1.3,0.7,0.4,3.1,2.0,-0.5,2.5,2.0,6.0
19.0,15.0,14.0,11.0,170.0,66.5,65.0,64.5,65.0,65.0,83.0,79.0,77.0,76.5,75.8,1.5,0.5,-0.5,0.0,1.5,4.0,2.0,0.5,0.7,7.2
20.0,23.0,19.0,12.0,167.0,54.0,52.5,52.8,52.0,52.0,67.0,63.0,62.5,62.0,62.0,1.5,-0.3,0.8,0.0,2.0,4.0,0.5,0.5,0.0,5.0
18.0,9.0,5.0,0.0,171.0,69.5,67.2,67.2,67.0,67.0,72.5,70.5,70.2,70.0,69.0,2.3,0.0,0.2,0.0,2.5,2.0,0.3,0.2,1.0,3.5
18.0,25.0,21.0,14.0,161.0,56.3,54.8,54.4,54.6,54.2,71.0,68.0,67.0,67.0,68.5,1.5,0.4,-0.2,0.4,2.1,3.0,1.0,0.0,-1.5,2.5
28.0,28.0,28.0,28.0,163.0,55.9,54.5,53.8,54.2,53.0,71.0,69.5,68.0,67.0,67.0,1.4,0.7,-0.4,1.2,2.9,1.5,1.5,1.0,0.0,4.0
15.0,11.0,21.0,20.0,165.0,54.0,52.5,51.8,52.6,51.3,70.0,68.0,68.0,68.0,68.0,1.5,0.7,-0.8,1.3,2.7,2.0,0.0,0.0,0.0,2.0
21.0,15.0,14.0,13.0,170.0,100.9,97.0,96.6,95.3,94.5,118.0,116.0,116.0,115.0,114.5,3.9,0.4,1.3,0.8,6.4,2.0,0.0,1.0,0.5,3.5
20.0,22.0,6.0,6.0,172.0,67.0,65.1,64.8,64.3,64.3,72.0,71.0,70.0,70.0,69.0,1.9,0.3,0.5,0.0,2.7,1.0,1.0,0.0,1.0,3.0
24.0,28.0,28.0,23.0,170.0,56.8,56.3,55.6,55.0,54.5,61.0,61.0,59.0,60.0,58.0,0.5,0.7,0.6,0.5,2.3,0.0,2.0,-1.0,2.0,3.0
17.0,19.0,20.0,19.0,158.0,48.0,46.8,46.6,45.9,46.0,66.0,66.0,66.0,64.0,64.0,1.2,0.2,0.7,-0.1,2.0,0.0,0.0,2.0,0.0,2.0
23.0,22.0,26.0,22.0,162.0,72.2,70.0,69.5,68.3,68.0,95.0,93.5,91.5,90.3,87.0,2.2,0.5,1.2,0.3,4.2,1.5,2.0,1.2,3.3,8.0
15.0,12.0,5.0,7.0,155.0,52.5,51.2,51.0,50.8,51.3,73.0,70.0,70.0,68.5,70.0,1.3,0.2,0.2,-0.5,1.2,3.0,0.0,1.5,-1.5,3.0
23.0,26.0,22.0,20.0,165.0,63.9,61.5,61.0,61.8,61.7,85.0,80.0,78.0,78.0,77.0,2.4,0.5,-0.8,0.1,2.2,5.0,2.0,0.0,1.0,8.0
24.0,26.0,26.0,23.0,155.0,82.9,81.2,80.4,80.5,80.4,101.0,100.0,99.5,98.0,96.0,1.7,0.8,-0.1,0.1,2.5,1.0,0.5,1.5,2.0,5.0
17.0,18.0,14.0,13.0,178.0,80.7,80.4,78.7,78.5,76.8,93.0,91.0,90.0,91.0,86.0,0.3,1.7,0.2,1.7,3.9,2.0,1.0,-1.0,5.0,7.0
23.0,28.0,28.0,28.0,174.0,63.5,62.0,60.5,60.6,58.5,74.0,72.0,71.0,71.0,68.0,1.5,1.5,-0.1,2.1,5.0,2.0,1.0,0.0,3.0,6.0
23.0,26.0,25.0,16.0,173.0,80.0,77.3,76.5,75.0,74.5,95.0,92.0,90.0,90.0,88.0,2.7,0.8,1.5,0.5,5.5,3.0,2.0,0.0,2.0,7.0
23.0,27.0,26.0,0.0,163.0,73.0,71.7,70.7,70.8,70.0,90.0,89.0,90.0,89.0,88.5,1.3,1.0,-0.1,0.8,3.0,1.0,-1.0,1.0,0.5,1.5
23.0,26.0,25.0,24.0,162.0,52.3,50.8,50.4,49.6,49.8,68.0,66.5,65.0,65.0,65.0,1.5,0.4,0.8,-0.2,2.5,1.5,1.5,0.0,0.0,3.0
22.0,25.0,24.0,28.0,180.0,85.0,84.6,82.6,81.5,80.7,94.0,92.0,91.5,91.5,89.0,0.4,2.0,1.1,0.8,4.3,2.0,0.5,0.0,2.5,5.0
24.0,28.0,27.0,26.0,152.0,47.0,45.2,45.2,45.0,45.0,78.0,73.0,71.0,70.0,70.0,1.8,0.0,0.2,0.0,2.0,5.0,2.0,1.0,0.0,8.0
24.0,26.0,24.0,22.0,173.0,80.0,77.0,77.0,76.0,75.0,93.0,92.0,91.0,90.0,87.0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,6.0
27.0,28.0,28.0,28.0,165.0,78.5,77.5,75.4,75.6,75.9,86.0,86.0,85.0,85.0,85.0,1.0,2.1,-0.2,-0.3,2.6,0.0,1.0,0.0,0.0,1.0
16.0,20.0,14.0,2.0,176.0,85.0,83.5,82.8,83.0,82.6,90.0,87.5,86.0,85.0,85.0,1.5,0.7,-0.2,0.4,2.4,2.5,1.5,1.0,0.0,5.0
28.0,27.0,28.0,18.0,165.0,65.0,63.0,63.5,63.0,62.8,73.0,69.5,69.5,70.0,69.0,2.0,-0.5,0.5,0.2,2.2,3.5,0.0,-0.5,1.0,4.0
23.0,21.0,21.0,15.0,170.0,73.5,71.5,70.5,70.5,70.0,77.0,75.0,73.0,74.5,73.5,2.0,1.0,0.0,0.5,3.5,2.0,2.0,-1.5,1.0,3.5
27.0,21.0,26.0,13.0,177.0,61.8,60.8,61.2,60.0,59.8,71.5,70.0,70.8,69.1,69.5,1.0,-0.4,1.2,0.2,2.0,1.5,-0.8,1.7,-0.4,2.0
26.0,23.0,20.0,12.0,173.0,72.0,71.5,71.1,71.0,70.7,83.0,83.0,82.0,81.0,79.0,0.5,0.4,0.1,0.3,1.3,0.0,1.0,1.0,2.0,4.0
13.0,20.0,19.0,19.0,156.0,52.7,52.0,51.1,50.5,50.6,72.0,72.0,71.0,69.5,69.0,0.7,0.9,0.6,-0.1,2.1,0.0,1.0,1.5,0.5,3.0
12.0,16.0,12.0,6.0,165.0,64.3,62.8,61.9,61.2,60.2,88.0,81.0,84.0,81.0,80.0,1.5,0.9,0.7,1.0,4.1,7.0,-3.0,3.0,1.0,8.0
28.0,28.0,28.0,28.0,163.0,57.0,56.4,55.5,55.5,55.5,71.0,70.0,69.0,68.0,67.0,0.6,0.9,0.0,0.0,1.5,1.0,1.0,1.0,1.0,4.0
26.0,25.0,20.0,21.0,159.0,57.5,56.7,56.7,55.7,56.0,81.5,80.0,75.5,70.0,78.0,0.8,0.0,1.0,-0.3,1.5,1.5,4.5,5.5,-8.0,3.5
28.0,28.0,28.0,28.0,176.0,80.2,77.6,77.2,76.6,75.8,84.0,83.5,82.3,80.9,80.9,2.6,0.4,0.6,0.8,4.4,0.5,1.2,1.4,0.0,3.1
22.0,24.0,22.0,25.0,153.0,52.0,50.5,49.4,49.8,49.9,77.0,73.0,72.0,71.0,70.0,1.5,1.1,-0.4,-0.1,2.1,4.0,1.0,1.0,1.0,7.0
11.0,17.0,2.0,0.0,160.0,62.9,62.4,62.9,62.6,62.8,83.0,83.0,78.0,77.0,77.0,0.5,-0.5,0.3,-0.2,0.1,0.0,5.0,1.0,0.0,6.0
23.0,25.0,27.0,27.0,180.0,85.3,83.7,82.8,81.9,80.3,95.0,93.0,91.0,90.0,90.0,1.6,0.9,0.9,1.6,5.0,2.0,2.0,1.0,0.0,5.0
24.0,28.0,28.0,28.0,168.0,57.2,55.4,54.6,54.1,53.5,72.0,69.8,67.5,67.0,66.0,1.8,0.8,0.5,0.6,3.7,2.2,2.3,0.5,1.0,6.0
23.0,28.0,27.0,27.0,166.0,53.1,53.0,52.8,52.4,52.2,70.0,68.0,67.0,66.5,66.0,0.1,0.2,0.4,0.2,0.9,2.0,1.0,0.5,0.5,4.0
23.0,27.0,23.0,27.0,168.0,55.5,53.7,53.8,53.5,53.4,70.0,67.0,66.0,65.0,66.0,1.8,-0.1,0.3,0.1,2.1,3.0,1.0,1.0,-1.0,4.0
16.0,9.0,0.0,0.0,164.0,65.8,64.1,64.2,64.1,64.0,83.0,82.0,78.5,78.0,77.5,1.7,-0.1,0.1,0.1,1.8,1.0,3.5,0.5,0.5,5.5
27.0,27.0,16.0,20.0,156.0,64.3,63.3,62.4,62.3,61.7,90.0,88.0,87.0,84.0,83.0,1.0,0.9,0.1,0.6,2.6,2.0,1.0,3.0,1.0,7.0
20.0,26.0,27.0,21.0,170.0,64.0,63.0,63.0,62.0,62.0,80.0,76.0,74.0,75.0,74.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,-1.0,1.0,6.0
22.0,23.0,5.0,0.0,153.0,66.8,65.8,65.5,65.5,64.7,86.0,85.5,85.0,85.0,85.0,1.0,0.3,0.0,0.8,2.1,0.5,0.5,0.0,0.0,1.0
23.0,27.0,22.0,18.0,155.0,69.6,68.7,67.9,68.0,67.5,87.0,84.0,84.0,81.0,78.7,0.9,0.8,-0.1,0.5,2.1,3.0,0.0,3.0,2.3,8.3
24.0,28.0,27.0,23.0,153.0,56.8,56.3,54.8,54.7,54.7,76.0,74.0,73.0,72.0,71.0,0.5,1.5,0.1,0.0,2.1,2.0,1.0,1.0,1.0,5.0
24.0,21.0,21.0,21.0,173.0,67.0,64.8,65.0,64.1,64.2,79.0,74.0,73.0,70.0,69.5,2.2,-0.2,0.9,-0.1,2.8,5.0,1.0,3.0,0.5,9.5
12.0,13.0,10.0,12.0,165.0,62.5,62.4,61.5,60.8,60.3,76.0,73.0,73.0,72.0,71.0,0.1,0.9,0.7,0.5,2.2,3.0,0.0,1.0,1.0,5.0
23.0,27.0,25.0,27.0,154.0,64.0,61.0,60.6,60.1,58.9,86.9,82.5,81.0,81.0,81.0,3.0,0.4,0.5,1.2,5.1,4.4,1.5,0.0,0.0,5.9
18.0,21.0,21.0,21.0,170.0,61.6,60.6,59.9,59.7,59.8,76.0,75.0,73.0,74.0,74.0,1.0,0.7,0.2,-0.1,1.8,1.0,2.0,-1.0,0.0,2.0
22.0,17.0,3.0,18.0,168.0,54.5,52.9,53.4,53.1,53.5,72.0,69.5,70.0,69.5,69.0,1.6,-0.5,0.3,-0.4,1.0,2.5,-0.5,0.5,0.5,3.0
19.0,21.0,18.0,19.0,157.0,56.8,54.8,54.3,54.2,53.2,74.0,72.0,70.0,69.0,68.0,2.0,0.5,0.1,1.0,3.6,2.0,2.0,1.0,1.0,6.0
21.0,2.0,0.0,0.0,160.0,78.0,77.0,76.5,77.0,77.0,100.0,99.0,99.0,99.0,99.0,1.0,0.5,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,21.0,26.0,22.0,166.0,61.8,59.5,58.0,57.6,56.9,76.0,70.5,68.5,67.1,66.3,2.3,1.5,0.4,0.7,4.9,5.5,2.0,1.4,0.8,9.7
28.0,28.0,26.0,24.0,170.0,63.0,62.6,62.1,62.0,62.4,78.0,75.0,73.0,72.0,73.0,0.4,0.5,0.1,-0.4,0.6,3.0,2.0,1.0,-1.0,5.0
23.0,19.0,22.0,23.0,167.0,72.9,70.9,70.1,69.3,68.6,93.0,90.0,89.0,88.0,86.5,2.0,0.8,0.8,0.7,4.3,3.0,1.0,1.0,1.5,6.5
20.0,20.0,20.0,16.0,156.0,49.6,48.0,47.6,47.0,45.9,74.0,67.0,66.0,65.0,65.0,1.6,0.4,0.6,1.1,3.7,7.0,1.0,1.0,0.0,9.0
28.0,28.0,28.0,28.0,161.0,53.0,51.9,51.1,50.7,50.4,72.0,72.0,71.0,69.0,68.0,1.1,0.8,0.4,0.3,2.6,0.0,1.0,2.0,1.0,4.0
12.0,14.0,16.0,14.0,178.0,86.3,83.3,82.8,80.7,80.0,95.0,94.0,94.0,90.0,85.0,3.0,0.5,2.1,0.7,6.3,1.0,0.0,4.0,5.0,10.0
28.0,28.0,28.0,24.0,175.0,91.0,88.6,86.9,86.2,84.9,104.0,101.0,99.0,90.0,94.0,2.4,1.7,0.7,1.3,6.1,3.0,2.0,9.0,-4.0,10.0
21.0,21.0,7.0,0.0,153.0,69.1,67.6,67.8,68.2,67.1,100.0,95.5,93.0,93.0,91.0,1.5,-0.2,-0.4,1.1,2.0,4.5,2.5,0.0,2.0,9.0
23.0,22.0,14.0,0.0,172.0,71.0,68.3,67.1,66.4,65.6,91.0,87.0,86.0,85.0,83.0,2.7,1.2,0.7,0.8,5.4,4.0,1.0,1.0,2.0,8.0
21.0,0.0,12.0,14.0,157.0,50.0,48.5,48.2,48.3,48.0,65.0,62.0,63.5,65.0,62.0,1.5,0.3,-0.1,0.3,2.0,3.0,-1.5,-1.5,3.0,3.0
16.0,5.0,7.0,1.0,160.0,57.3,56.3,56.2,56.0,55.2,73.0,71.5,70.0,70.0,70.0,1.0,0.1,0.2,0.8,2.1,1.5,1.5,0.0,0.0,3.0
28.0,26.0,28.0,27.0,168.0,63.7,62.0,62.0,61.9,60.6,80.0,75.0,75.0,74.5,74.0,1.7,0.0,0.1,1.3,3.1,5.0,0.0,0.5,0.5,6.0
17.0,14.0,15.0,11.0,176.0,66.6,64.0,64.0,63.2,62.9,75.0,73.0,72.5,72.0,73.0,2.6,0.0,0.8,0.3,3.7,2.0,0.5,0.5,-1.0,2.0
22.0,24.0,9.0,0.0,170.0,73.1,70.8,70.5,70.6,71.0,94.0,91.0,91.0,90.0,89.0,2.3,0.3,-0.1,-0.4,2.1,3.0,0.0,1.0,1.0,5.0
15.0,12.0,8.0,4.0,156.0,65.8,64.6,64.1,63.4,63.5,86.0,84.0,83.0,81.0,83.0,1.2,0.5,0.7,-0.1,2.3,2.0,1.0,2.0,-2.0,3.0
23.0,28.0,27.0,27.0,163.0,58.8,57.0,56.7,56.0,55.0,69.0,69.0,68.0,67.0,65.0,1.8,0.3,0.7,1.0,3.8,0.0,1.0,1.0,2.0,4.0
23.0,28.0,25.0,20.0,158.0,65.1,62.5,62.1,61.6,62.5,88.0,84.5,85.0,85.0,84.0,2.6,0.4,0.5,-0.9,2.6,3.5,-0.5,0.0,1.0,4.0
15.0,6.0,5.0,0.0,167.0,62.0,60.9,60.9,60.5,60.0,75.0,72.0,71.0,71.0,70.5,1.1,0.0,0.4,0.5,2.0,3.0,1.0,0.0,0.5,4.5
23.0,22.0,22.0,16.0,171.0,91.0,88.3,87.0,86.3,85.3,89.0,85.0,83.0,83.0,81.0,2.7,1.3,0.7,1.0,5.7,4.0,2.0,0.0,2.0,8.0
20.0,26.0,23.0,20.0,168.0,59.5,57.8,57.5,57.0,56.5,87.0,85.0,85.0,85.0,82.0,1.7,0.3,0.5,0.5,3.0,2.0,0.0,0.0,3.0,5.0
19.0,26.0,22.0,22.0,175.0,99.9,97.1,97.7,96.8,96.2,110.0,113.0,106.5,106.0,106.0,2.8,-0.6,0.9,0.6,3.7,-3.0,6.5,0.5,0.0,4.0
18.0,19.0,28.0,11.0,158.0,62.8,62.2,62.2,60.8,60.5,86.5,84.0,88.0,85.0,84.0,0.6,0.0,1.4,0.3,2.3,2.5,-4.0,3.0,1.0,2.5
23.0,25.0,28.0,24.0,162.0,62.7,61.8,60.8,60.7,60.1,86.0,84.5,84.0,83.0,84.0,0.9,1.0,0.1,0.6,2.6,1.5,0.5,1.0,-1.0,2.0
21.0,26.0,24.0,7.0,163.0,52.0,50.2,50.0,50.0,50.0,66.0,64.0,63.0,63.0,62.5,1.8,0.2,0.0,0.0,2.0,2.0,1.0,0.0,0.5,3.5
23.0,26.0,27.0,24.0,157.0,52.5,51.2,51.0,50.1,49.5,71.5,68.4,68.2,67.0,65.5,1.3,0.2,0.9,0.6,3.0,3.1,0.2,1.2,1.5,6.0
20.0,21.0,23.0,16.0,168.0,68.0,66.0,65.0,65.5,63.0,78.0,75.0,74.0,74.0,73.0,2.0,1.0,-0.5,2.5,5.0,3.0,1.0,0.0,1.0,5.0
24.0,27.0,26.0,26.0,170.0,59.4,58.5,58.0,58.0,57.7,70.0,68.0,67.5,67.5,67.0,0.9,0.5,0.0,0.3,1.7,2.0,0.5,0.0,0.5,3.0
17.0,15.0,14.0,15.0,165.0,60.2,59.1,58.8,58.0,58.0,74.5,74.0,71.3,71.0,70.0,1.1,0.3,0.8,0.0,2.2,0.5,2.7,0.3,1.0,4.5
7.0,4.0,5.0,2.0,156.0,56.0,55.0,54.4,54.9,53.5,71.5,70.5,70.0,71.0,69.0,1.0,0.6,-0.5,1.4,2.5,1.0,0.5,-1.0,2.0,2.5
28.0,28.0,28.0,18.0,163.0,53.5,52.8,53.1,52.6,51.7,69.0,65.0,65.0,65.0,65.0,0.7,-0.3,0.5,0.9,1.8,4.0,0.0,0.0,0.0,4.0
23.0,19.0,20.0,23.0,165.0,54.6,54.0,53.3,52.7,52.5,73.0,72.0,72.0,70.5,70.0,0.6,0.7,0.6,0.2,2.1,1.0,0.0,1.5,0.5,3.0
24.0,28.0,28.0,28.0,159.0,71.0,70.9,69.6,68.9,68.0,88.0,83.5,82.0,80.0,80.0,0.1,1.3,0.7,0.9,3.0,4.5,1.5,2.0,0.0,8.0
24.0,26.0,27.0,28.0,157.0,47.0,46.1,45.8,45.3,44.7,65.5,65.0,65.3,64.0,62.0,0.9,0.3,0.5,0.6,2.3,0.5,-0.3,1.3,2.0,3.5
23.0,26.0,25.0,27.0,165.0,54.0,53.0,53.3,53.0,52.5,74.0,70.0,70.0,69.0,68.0,1.0,-0.3,0.3,0.5,1.5,4.0,0.0,1.0,1.0,6.0
27.0,28.0,28.0,28.0,155.0,66.0,64.5,64.0,63.0,62.0,79.0,77.0,88.0,72.0,72.0,1.5,0.5,1.0,1.0,4.0,2.0,-11.0,16.0,0.0,7.0
23.0,17.0,19.0,7.0,170.0,69.0,67.7,67.1,66.1,65.8,88.0,88.0,87.0,87.0,87.0,1.3,0.6,1.0,0.3,3.2,0.0,1.0,0.0,0.0,1.0
24.0,18.0,24.0,10.0,170.0,61.4,59.5,60.2,59.5,58.2,76.0,74.0,74.0,73.0,72.0,1.9,-0.7,0.7,1.3,3.2,2.0,0.0,1.0,1.0,4.0
28.0,27.0,27.0,26.0,160.0,64.6,62.8,61.4,62.3,61.5,78.0,77.0,73.5,72.5,72.0,1.8,1.4,-0.9,0.8,3.1,1.0,3.5,1.0,0.5,6.0
23.0,21.0,22.0,24.0,156.0,53.6,52.2,52.1,50.7,51.2,68.0,67.0,67.0,65.0,65.0,1.4,0.1,1.4,-0.5,2.4,1.0,0.0,2.0,0.0,3.0
24.0,27.0,24.0,17.0,153.0,45.5,44.3,43.7,43.4,43.5,67.5,65.0,65.0,64.0,63.0,1.2,0.6,0.3,-0.1,2.0,2.5,0.0,1.0,1.0,4.5
24.0,28.0,28.0,28.0,178.0,81.9,81.1,80.9,80.5,80.5,85.0,82.0,82.0,82.0,82.0,0.8,0.2,0.4,0.0,1.4,3.0,0.0,0.0,0.0,3.0
23.0,27.0,22.0,27.0,175.0,94.1,94.0,94.6,94.6,92.5,103.0,101.0,99.0,99.0,97.0,0.1,-0.6,0.0,2.1,1.6,2.0,2.0,0.0,2.0,6.0
