checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
23.0,22.0,21.0,14.0,167.0,55.1,54.0,53.3,52.0,51.7,69.0,68.0,67.0,66.5,66.5,1.1,0.7,1.3,0.3,3.4,1.0,1.0,0.5,0.0,2.5
21.0,24.0,26.0,18.0,163.0,63.1,59.7,58.9,59.0,59.1,82.0,79.0,75.0,78.0,77.0,3.4,0.8,-0.1,-0.1,4.0,3.0,4.0,-3.0,1.0,5.0
22.0,26.0,25.0,10.0,162.0,56.0,54.0,54.0,53.7,53.0,71.0,68.0,68.0,67.0,67.0,2.0,0.0,0.3,0.7,3.0,3.0,0.0,1.0,0.0,4.0
12.0,5.0,2.0,2.0,161.0,67.6,66.2,65.8,65.6,65.1,80.0,77.5,76.0,76.0,75.5,1.4,0.4,0.2,0.5,2.5,2.5,1.5,0.0,0.5,4.5
19.0,25.0,25.0,16.0,168.0,56.2,55.3,55.0,54.6,54.0,74.0,74.0,71.0,70.0,69.0,0.9,0.3,0.4,0.6,2.2,0.0,3.0,1.0,1.0,5.0
22.0,24.0,19.0,9.0,163.0,65.0,63.0,62.1,61.0,61.0,73.0,71.0,71.0,68.0,67.0,2.0,0.9,1.1,0.0,4.0,2.0,0.0,3.0,1.0,6.0
21.0,20.0,24.0,22.0,158.0,57.5,56.1,55.6,54.8,54.7,73.0,70.0,68.5,67.5,66.5,1.4,0.5,0.8,0.1,2.8,3.0,1.5,1.0,1.0,6.5
28.0,28.0,26.0,28.0,168.0,62.1,60.4,59.9,59.5,59.6,76.0,74.0,71.5,71.0,70.0,1.7,0.5,0.4,-0.1,2.5,2.0,2.5,0.5,1.0,6.0
13.0,11.0,4.0,8.0,170.0,66.2,64.9,63.5,63.5,63.5,91.0,86.0,81.0,82.0,87.0,1.3,1.4,0.0,0.0,2.7,5.0,5.0,-1.0,-5.0,4.0
19.0,19.0,24.0,15.0,158.0,67.8,65.7,66.3,65.4,65.5,83.0,83.0,83.0,80.0,80.0,2.1,-0.6,0.9,-0.1,2.3,0.0,0.0,3.0,0.0,3.0
22.0,24.0,28.0,25.0,160.0,50.2,49.9,49.0,49.5,48.7,70.5,67.0,67.5,68.0,67.0,0.3,0.9,-0.5,0.8,1.5,3.5,-0.5,-0.5,1.0,3.5
23.0,28.0,24.0,16.0,178.0,76.0,71.9,71.4,71.6,71.0,84.0,82.0,77.0,75.0,76.0,4.1,0.5,-0.2,0.6,5.0,2.0,5.0,2.0,-1.0,8.0
22.0,24.0,25.0,20.0,156.0,61.6,60.7,60.9,60.2,59.9,82.0,80.0,80.0,80.0,78.0,0.9,-0.2,0.7,0.3,1.7,2.0,0.0,0.0,2.0,4.0
28.0,25.0,28.0,28.0,168.0,80.9,80.0,79.5,78.2,78.8,86.0,84.0,84.0,82.0,82.0,0.9,0.5,1.3,-0.6,2.1,2.0,0.0,2.0,0.0,4.0
23.0,26.0,27.0,26.0,165.0,76.9,74.6,73.1,72.0,71.8,90.0,88.0,88.0,87.0,87.0,2.3,1.5,1.1,0.2,5.1,2.0,0.0,1.0,0.0,3.0
21.0,21.0,21.0,12.0,165.0,72.0,70.8,69.7,68.6,67.1,84.0,83.0,82.0,81.0,81.0,1.2,1.1,1.1,1.5,4.9,1.0,1.0,1.0,0.0,3.0
16.0,5.0,5.0,3.0,158.0,61.0,59.5,58.6,58.5,57.5,80.0,84.0,76.0,73.0,74.0,1.5,0.9,0.1,1.0,3.5,-4.0,8.0,3.0,-1.0,6.0
21.0,24.0,19.0,20.0,160.0,56.9,56.3,55.3,55.0,54.5,69.0,68.5,67.5,67.0,66.5,0.6,1.0,0.3,0.5,2.4,0.5,1.0,0.5,0.5,2.5
26.0,21.0,23.0,17.0,167.0,72.0,68.0,68.5,67.6,67.0,82.0,80.0,80.0,77.0,77.0,4.0,-0.5,0.9,0.6,5.0,2.0,0.0,3.0,0.0,5.0
28.0,26.0,28.0,28.0,164.0,55.6,55.0,55.0,54.6,54.3,68.0,66.0,66.0,65.0,65.0,0.6,0.0,0.4,0.3,1.3,2.0,0.0,1.0,0.0,3.0
10.0,16.0,19.0,12.0,163.0,71.0,70.6,69.7,69.8,68.4,79.0,76.0,75.0,74.0,74.0,0.4,0.9,-0.1,1.4,2.6,3.0,1.0,1.0,0.0,5.0
28.0,20.0,22.0,20.0,167.0,56.0,54.7,54.4,54.4,53.4,70.0,68.0,68.0,67.0,66.0,1.3,0.3,0.0,1.0,2.6,2.0,0.0,1.0,1.0,4.0
18.0,13.0,21.0,19.0,164.0,60.5,59.5,59.7,59.3,58.6,68.5,68.0,68.5,66.5,64.0,1.0,-0.2,0.4,0.7,1.9,0.5,-0.5,2.0,2.5,4.5
24.0,28.0,24.0,24.0,165.0,62.4,59.8,59.6,58.5,58.4,73.0,70.0,71.0,68.0,68.0,2.6,0.2,1.1,0.1,4.0,3.0,-1.0,3.0,0.0,5.0
21.0,26.0,28.0,28.0,164.0,78.0,77.0,76.0,75.0,74.5,89.0,86.5,84.5,83.5,80.0,1.0,1.0,1.0,0.5,3.5,2.5,2.0,1.0,3.5,9.0
23.0,27.0,27.0,22.0,175.0,85.5,85.3,82.7,81.7,80.7,94.5,95.0,93.5,92.5,91.5,0.2,2.6,1.0,1.0,4.8,-0.5,1.5,1.0,1.0,3.0
25.0,21.0,22.0,20.0,157.0,61.7,60.9,61.2,60.6,60.6,77.0,76.5,77.0,75.0,75.5,0.8,-0.3,0.6,0.0,1.1,0.5,-0.5,2.0,-0.5,1.5
24.0,28.0,27.0,25.0,160.0,67.5,65.5,64.8,64.0,63.5,88.0,85.0,85.0,83.0,79.0,2.0,0.7,0.8,0.5,4.0,3.0,0.0,2.0,4.0,9.0
28.0,27.0,24.0,26.0,160.0,59.0,57.3,56.8,56.0,55.2,78.0,77.5,79.0,77.0,75.0,1.7,0.5,0.8,0.8,3.8,0.5,-1.5,2.0,2.0,3.0
20.0,20.0,6.0,17.0,161.0,65.1,63.1,62.4,62.9,62.1,80.0,79.0,79.0,79.0,78.5,2.0,0.7,-0.5,0.8,3.0,1.0,0.0,0.0,0.5,1.5
23.0,24.0,20.0,21.0,165.0,75.3,73.4,72.6,71.3,70.9,85.0,81.0,81.0,79.0,78.0,1.9,0.8,1.3,0.4,4.4,4.0,0.0,2.0,1.0,7.0
26.0,28.0,27.0,18.0,163.0,56.4,56.1,55.6,55.6,56.1,80.0,81.0,78.0,79.0,78.0,0.3,0.5,0.0,-0.5,0.3,-1.0,3.0,-1.0,1.0,2.0
24.0,28.0,28.0,28.0,160.0,64.2,62.7,62.3,61.9,60.6,84.0,81.0,79.0,78.5,77.0,1.5,0.4,0.4,1.3,3.6,3.0,2.0,0.5,1.5,7.0
28.0,28.0,28.0,28.0,164.0,59.9,58.9,58.3,57.7,57.4,83.0,82.5,80.5,80.5,79.0,1.0,0.6,0.6,0.3,2.5,0.5,2.0,0.0,1.5,4.0
28.0,28.0,28.0,24.0,160.0,54.0,53.8,54.3,53.5,53.5,72.0,71.0,71.0,70.0,70.0,0.2,-0.5,0.8,0.0,0.5,1.0,0.0,1.0,0.0,2.0
10.0,22.0,15.0,12.0,160.0,60.0,58.3,57.7,58.2,57.2,73.0,71.0,74.0,73.0,71.5,1.7,0.6,-0.5,1.0,2.8,2.0,-3.0,1.0,1.5,1.5
22.0,18.0,21.0,21.0,166.0,68.8,66.6,65.9,65.3,63.5,83.0,81.0,80.0,79.0,78.0,2.2,0.7,0.6,1.8,5.3,2.0,1.0,1.0,1.0,5.0
23.0,21.0,14.0,16.0,176.0,100.3,98.2,96.4,96.5,95.0,109.0,106.0,102.0,101.0,101.0,2.1,1.8,-0.1,1.5,5.3,3.0,4.0,1.0,0.0,8.0
18.0,16.0,7.0,10.0,160.0,50.7,50.6,50.1,49.4,49.3,67.5,66.5,66.0,64.0,64.5,0.1,0.5,0.7,0.1,1.4,1.0,0.5,2.0,-0.5,3.0
15.0,13.0,22.0,16.0,176.0,88.3,86.0,86.0,85.5,85.5,99.0,96.0,95.0,91.0,91.0,2.3,0.0,0.5,0.0,2.8,3.0,1.0,4.0,0.0,8.0
27.0,28.0,20.0,4.0,173.0,77.3,76.0,76.7,76.0,75.8,87.0,84.0,82.0,83.0,83.0,1.3,-0.7,0.7,0.2,1.5,3.0,2.0,-1.0,0.0,4.0
24.0,28.0,27.0,28.0,164.0,69.5,67.6,66.7,65.6,64.5,84.0,82.0,79.0,79.0,79.0,1.9,0.9,1.1,1.1,5.0,2.0,3.0,0.0,0.0,5.0
24.0,28.0,28.0,28.0,160.0,51.2,50.5,50.4,50.6,50.4,73.0,69.5,69.0,69.0,68.0,0.7,0.1,-0.2,0.2,0.8,3.5,0.5,0.0,1.0,5.0
15.0,19.0,18.0,15.0,161.0,59.0,57.7,57.7,58.0,57.8,80.0,76.0,75.0,76.0,76.0,1.3,0.0,-0.3,0.2,1.2,4.0,1.0,-1.0,0.0,4.0
21.0,22.0,26.0,18.0,161.0,63.0,61.5,61.0,61.0,60.5,80.0,77.5,77.5,77.0,77.0,1.5,0.5,0.0,0.5,2.5,2.5,0.0,0.5,0.0,3.0
20.0,23.0,16.0,14.0,162.0,68.7,67.7,66.1,66.3,65.3,80.0,78.0,76.0,75.0,75.0,1.0,1.6,-0.2,1.0,3.4,2.0,2.0,1.0,0.0,5.0
19.0,22.0,15.0,16.0,163.0,67.5,65.0,64.0,63.5,62.5,82.0,78.0,77.0,75.0,75.0,2.5,1.0,0.5,1.0,5.0,4.0,1.0,2.0,0.0,7.0
27.0,20.0,20.0,15.0,170.0,69.7,68.2,68.4,68.0,68.0,79.0,78.5,78.0,78.0,77.0,1.5,-0.2,0.4,0.0,1.7,0.5,0.5,0.0,1.0,2.0
12.0,10.0,8.0,5.0,155.0,48.4,47.2,46.8,46.5,45.7,67.0,63.5,62.0,62.0,62.0,1.2,0.4,0.3,0.8,2.7,3.5,1.5,0.0,0.0,5.0
22.0,22.0,16.0,18.0,156.0,48.7,48.3,48.2,47.9,46.2,63.0,64.0,62.0,60.0,59.0,0.4,0.1,0.3,1.7,2.5,-1.0,2.0,2.0,1.0,4.0
24.0,22.0,25.0,20.0,159.0,58.8,57.8,56.9,56.5,57.4,74.0,72.0,71.0,70.0,70.0,1.0,0.9,0.4,-0.9,1.4,2.0,1.0,1.0,0.0,4.0
24.0,22.0,14.0,7.0,165.0,62.5,60.3,60.5,60.0,59.0,75.0,72.0,71.0,69.0,68.5,2.2,-0.2,0.5,1.0,3.5,3.0,1.0,2.0,0.5,6.5
18.0,23.0,15.0,3.0,160.0,56.0,54.7,54.3,53.9,53.5,75.0,71.0,71.0,71.0,70.5,1.3,0.4,0.4,0.4,2.5,4.0,0.0,0.0,0.5,4.5
21.0,17.0,15.0,14.0,160.0,61.3,60.5,60.4,59.2,59.5,90.0,87.0,86.0,81.5,82.0,0.8,0.1,1.2,-0.3,1.8,3.0,1.0,4.5,-0.5,8.0
26.0,24.0,26.0,25.0,160.0,88.5,86.7,87.1,86.5,86.1,97.0,96.0,96.0,95.0,96.0,1.8,-0.4,0.6,0.4,2.4,1.0,0.0,1.0,-1.0,1.0
28.0,28.0,28.0,25.0,164.0,75.0,72.5,71.9,71.6,71.6,88.0,85.5,81.5,81.5,79.5,2.5,0.6,0.3,0.0,3.4,2.5,4.0,0.0,2.0,8.5
25.0,28.0,28.0,24.0,162.0,51.8,51.5,51.5,50.5,50.3,70.0,69.0,68.0,67.5,67.0,0.3,0.0,1.0,0.2,1.5,1.0,1.0,0.5,0.5,3.0
28.0,27.0,27.0,21.0,161.0,71.1,69.7,70.0,69.6,68.7,83.0,81.0,80.5,80.0,79.5,1.4,-0.3,0.4,0.9,2.4,2.0,0.5,0.5,0.5,3.5
28.0,27.0,26.0,25.0,158.0,66.9,66.6,66.3,65.3,64.5,94.0,91.5,91.0,89.5,87.5,0.3,0.3,1.0,0.8,2.4,2.5,0.5,1.5,2.0,6.5
23.0,27.0,28.0,28.0,150.0,51.5,48.1,46.9,47.2,46.6,67.0,64.0,62.0,62.0,61.0,3.4,1.2,-0.3,0.6,4.9,3.0,2.0,0.0,1.0,6.0
28.0,21.0,26.0,22.0,160.0,56.0,55.0,53.5,53.0,53.0,71.0,69.0,70.0,69.0,70.0,1.0,1.5,0.5,0.0,3.0,2.0,-1.0,1.0,-1.0,1.0
24.0,24.0,25.0,26.0,165.0,56.3,56.0,54.8,54.7,54.5,67.0,66.0,65.0,65.0,64.0,0.3,1.2,0.1,0.2,1.8,1.0,1.0,0.0,1.0,3.0
23.0,25.0,22.0,4.0,164.0,63.0,61.6,61.5,60.5,60.8,68.0,68.0,67.5,66.0,65.0,1.4,0.1,1.0,-0.3,2.2,0.0,0.5,1.5,1.0,3.0
28.0,25.0,28.0,27.0,166.0,76.9,73.1,73.3,70.4,70.5,94.0,93.0,94.0,89.0,89.0,3.8,-0.2,2.9,-0.1,6.4,1.0,-1.0,5.0,0.0,5.0
20.0,24.0,17.0,22.0,160.0,71.3,68.3,67.6,64.9,64.8,80.0,77.0,75.0,75.0,74.0,3.0,0.7,2.7,0.1,6.5,3.0,2.0,0.0,1.0,6.0
23.0,27.0,23.0,4.0,159.0,63.0,61.1,61.1,60.4,59.8,75.0,79.0,79.5,81.5,72.9,1.9,0.0,0.7,0.6,3.2,-4.0,-0.5,-2.0,8.6,2.1
25.0,24.0,23.0,15.0,170.0,88.0,86.8,84.8,84.3,83.9,100.0,100.0,96.0,93.0,91.0,1.2,2.0,0.5,0.4,4.1,0.0,4.0,3.0,2.0,9.0
8.0,3.0,5.0,1.0,173.0,70.9,68.9,68.8,68.5,67.8,77.0,76.0,76.0,75.0,75.0,2.0,0.1,0.3,0.7,3.1,1.0,0.0,1.0,0.0,2.0
20.0,24.0,25.0,21.0,180.0,76.1,74.6,73.8,72.8,71.5,82.0,79.0,80.0,78.0,76.0,1.5,0.8,1.0,1.3,4.6,3.0,-1.0,2.0,2.0,6.0
23.0,23.0,26.0,24.0,164.0,63.0,61.7,60.7,60.3,60.0,80.0,75.0,74.0,73.0,73.0,1.3,1.0,0.4,0.3,3.0,5.0,1.0,1.0,0.0,7.0
23.0,28.0,27.0,26.0,166.0,86.0,83.2,82.4,80.5,79.2,100.0,96.0,96.0,95.0,95.0,2.8,0.8,1.9,1.3,6.8,4.0,0.0,1.0,0.0,5.0
24.0,28.0,26.0,15.0,157.0,69.7,68.0,67.5,68.0,67.0,90.0,86.3,85.0,92.0,84.0,1.7,0.5,-0.5,1.0,2.7,3.7,1.3,-7.0,8.0,6.0
16.0,17.0,17.0,14.0,165.0,62.0,60.4,60.4,59.2,59.2,73.0,72.0,71.5,70.0,68.5,1.6,0.0,1.2,0.0,2.8,1.0,0.5,1.5,1.5,4.5
19.0,20.0,22.0,10.0,164.0,56.2,53.5,52.7,52.7,53.1,75.0,71.0,66.0,70.0,68.0,2.7,0.8,0.0,-0.4,3.1,4.0,5.0,-4.0,2.0,7.0
28.0,28.0,28.0,27.0,173.0,83.4,81.6,80.3,79.3,78.2,95.0,96.0,90.0,88.5,87.0,1.8,1.3,1.0,1.1,5.2,-1.0,6.0,1.5,1.5,8.0
20.0,21.0,14.0,21.0,163.0,83.5,80.0,78.5,78.0,77.5,90.0,84.0,80.0,78.0,80.0,3.5,1.5,0.5,0.5,6.0,6.0,4.0,2.0,-2.0,10.0
20.0,21.0,18.0,21.0,165.0,61.1,60.0,59.5,58.8,58.6,77.0,75.0,73.0,71.0,70.0,1.1,0.5,0.7,0.2,2.5,2.0,2.0,2.0,1.0,7.0
23.0,16.0,10.0,0.0,155.0,51.7,51.5,51.0,49.6,49.6,81.0,78.0,78.5,74.0,75.0,0.2,0.5,1.4,0.0,2.1,3.0,-0.5,4.5,-1.0,6.0
27.0,28.0,24.0,18.0,158.0,72.0,70.3,68.1,67.8,68.1,96.0,94.0,96.0,90.5,91.5,1.7,2.2,0.3,-0.3,3.9,2.0,-2.0,5.5,-1.0,4.5
28.0,20.0,17.0,14.0,165.0,65.6,63.9,62.7,62.0,62.1,78.0,76.0,76.0,75.0,77.0,1.7,1.2,0.7,-0.1,3.5,2.0,0.0,1.0,-2.0,1.0
27.0,28.0,28.0,23.0,170.0,82.9,80.5,79.7,79.3,77.8,90.0,93.0,82.0,83.0,80.0,2.4,0.8,0.4,1.5,5.1,-3.0,11.0,-1.0,3.0,10.0
16.0,19.0,16.0,16.0,168.0,84.3,83.0,81.0,81.6,80.7,97.0,98.0,95.0,94.0,91.0,1.3,2.0,-0.6,0.9,3.6,-1.0,3.0,1.0,3.0,6.0
21.0,21.0,22.0,17.0,165.0,66.0,65.5,65.0,64.5,63.5,83.0,81.0,80.0,80.0,78.0,0.5,0.5,0.5,1.0,2.5,2.0,1.0,0.0,2.0,5.0
28.0,28.0,28.0,27.0,154.0,55.1,54.0,54.3,53.8,53.6,75.0,73.0,73.0,72.0,71.0,1.1,-0.3,0.5,0.2,1.5,2.0,0.0,1.0,1.0,4.0
23.0,23.0,26.0,22.0,178.0,87.5,85.0,83.9,82.6,81.4,97.0,92.5,92.0,89.5,88.0,2.5,1.1,1.3,1.2,6.1,4.5,0.5,2.5,1.5,9.0
26.0,24.0,24.0,12.0,162.0,65.3,65.0,64.3,62.9,62.9,88.0,86.0,84.5,83.5,82.5,0.3,0.7,1.4,0.0,2.4,2.0,1.5,1.0,1.0,5.5
24.0,21.0,3.0,9.0,158.0,62.5,62.2,61.0,60.3,59.9,75.0,73.0,70.0,68.5,68.0,0.3,1.2,0.7,0.4,2.6,2.0,3.0,1.5,0.5,7.0
24.0,25.0,26.0,27.0,150.0,49.5,48.8,48.3,47.8,47.0,74.0,71.0,70.0,70.0,69.0,0.7,0.5,0.5,0.8,2.5,3.0,1.0,0.0,1.0,5.0
24.0,24.0,17.0,19.0,155.0,48.3,47.2,46.5,46.1,45.9,67.0,65.5,65.0,65.0,64.5,1.1,0.7,0.4,0.2,2.4,1.5,0.5,0.0,0.5,2.5
28.0,28.0,28.0,28.0,164.0,68.0,66.0,66.0,65.0,65.0,87.5,85.0,83.5,82.0,78.0,2.0,0.0,1.0,0.0,3.0,2.5,1.5,1.5,4.0,9.5
22.0,24.0,21.0,20.0,166.0,60.6,60.0,59.0,58.8,58.4,78.0,75.5,72.5,74.0,74.0,0.6,1.0,0.2,0.4,2.2,2.5,3.0,-1.5,0.0,4.0
28.0,28.0,28.0,24.0,168.0,64.1,63.1,62.3,60.5,60.1,80.0,76.0,73.0,72.5,75.0,1.0,0.8,1.8,0.4,4.0,4.0,3.0,0.5,-2.5,5.0
21.0,19.0,12.0,14.0,167.0,68.5,66.5,66.0,65.0,65.0,86.5,80.0,78.0,76.0,82.0,2.0,0.5,1.0,0.0,3.5,6.5,2.0,2.0,-6.0,4.5
17.0,21.0,22.0,23.0,177.0,104.3,102.0,100.3,98.9,97.6,114.0,112.0,112.0,110.0,109.0,2.3,1.7,1.4,1.3,6.7,2.0,0.0,2.0,1.0,5.0
28.0,27.0,25.0,25.0,168.0,87.0,84.7,83.4,83.4,82.3,106.0,101.0,99.0,98.0,97.5,2.3,1.3,0.0,1.1,4.7,5.0,2.0,1.0,0.5,8.5
28.0,28.0,28.0,20.0,162.0,76.0,75.3,74.7,74.2,74.0,78.0,76.0,75.0,74.0,75.0,0.7,0.6,0.5,0.2,2.0,2.0,1.0,1.0,-1.0,3.0
28.0,28.0,28.0,23.0,173.0,81.0,79.5,78.8,79.4,77.5,90.0,87.0,86.0,86.0,85.0,1.5,0.7,-0.6,1.9,3.5,3.0,1.0,0.0,1.0,5.0
24.0,28.0,28.0,16.0,180.0,91.2,89.0,87.8,86.7,85.4,107.0,105.5,105.0,104.0,102.0,2.2,1.2,1.1,1.3,5.8,1.5,0.5,1.0,2.0,5.0
28.0,27.0,28.0,27.0,164.0,63.0,61.4,61.3,60.2,60.7,78.0,75.0,73.0,74.0,74.0,1.6,0.1,1.1,-0.5,2.3,3.0,2.0,-1.0,0.0,4.0
22.0,22.0,25.0,0.0,163.0,68.0,67.1,66.7,66.4,64.6,85.0,81.0,78.0,77.0,76.0,0.9,0.4,0.3,1.8,3.4,4.0,3.0,1.0,1.0,9.0
27.0,24.0,28.0,28.0,162.0,52.7,52.5,52.0,52.2,52.3,69.6,67.4,66.8,66.5,65.8,0.2,0.5,-0.2,-0.1,0.4,2.2,0.6,0.3,0.7,3.8
26.0,20.0,12.0,7.0,158.0,61.7,60.3,60.1,60.0,59.4,76.5,77.0,76.0,76.0,76.0,1.4,0.2,0.1,0.6,2.3,-0.5,1.0,0.0,0.0,0.5
26.0,27.0,26.0,19.0,159.0,50.8,49.8,49.1,48.5,48.3,72.0,71.0,69.5,69.0,68.0,1.0,0.7,0.6,0.2,2.5,1.0,1.5,0.5,1.0,4.0
23.0,28.0,28.0,8.0,169.0,71.8,69.0,68.5,68.6,68.1,82.0,85.0,80.0,78.5,78.0,2.8,0.5,-0.1,0.5,3.7,-3.0,5.0,1.5,0.5,4.0
21.0,26.0,25.0,21.0,181.0,84.5,82.3,81.2,80.2,79.6,96.0,94.0,92.0,91.0,91.0,2.2,1.1,1.0,0.6,4.9,2.0,2.0,1.0,0.0,5.0
25.0,27.0,28.0,28.0,163.0,60.5,59.8,59.2,59.1,58.3,76.0,75.7,75.0,73.3,73.2,0.7,0.6,0.1,0.8,2.2,0.3,0.7,1.7,0.1,2.8
17.0,23.0,16.0,28.0,160.0,55.0,54.8,53.8,52.9,51.7,71.0,71.0,71.0,70.0,68.0,0.2,1.0,0.9,1.2,3.3,0.0,0.0,1.0,2.0,3.0
24.0,26.0,24.0,28.0,160.0,52.5,51.3,50.5,50.4,49.5,69.0,67.0,66.0,67.0,65.0,1.2,0.8,0.1,0.9,3.0,2.0,1.0,-1.0,2.0,4.0
28.0,27.0,25.0,28.0,167.0,67.8,66.7,66.0,65.5,65.2,85.0,84.0,83.0,83.0,82.0,1.1,0.7,0.5,0.3,2.6,1.0,1.0,0.0,1.0,3.0
27.0,21.0,27.0,17.0,160.0,67.0,64.8,65.0,65.0,64.0,97.0,93.0,92.0,92.0,91.0,2.2,-0.2,0.0,1.0,3.0,4.0,1.0,0.0,1.0,6.0
27.0,28.0,25.0,22.0,165.0,63.5,62.3,62.1,61.9,62.8,83.0,80.0,78.0,79.0,79.0,1.2,0.2,0.2,-0.9,0.7,3.0,2.0,-1.0,0.0,4.0
28.0,28.0,28.0,28.0,158.0,68.5,66.7,66.3,66.3,66.0,89.0,89.0,86.0,85.0,83.0,1.8,0.4,0.0,0.3,2.5,0.0,3.0,1.0,2.0,6.0
22.0,23.0,19.0,11.0,153.0,44.5,43.0,42.6,42.4,42.0,64.0,61.5,60.5,60.5,60.3,1.5,0.4,0.2,0.4,2.5,2.5,1.0,0.0,0.2,3.7
28.0,28.0,28.0,27.0,163.0,50.7,50.3,50.0,49.5,49.2,70.5,70.5,69.5,68.5,67.5,0.4,0.3,0.5,0.3,1.5,0.0,1.0,1.0,1.0,3.0
28.0,28.0,28.0,26.0,152.0,60.5,58.9,58.0,57.0,56.8,80.0,75.0,74.0,71.5,73.0,1.6,0.9,1.0,0.2,3.7,5.0,1.0,2.5,-1.5,7.0
28.0,28.0,28.0,28.0,184.0,106.9,102.2,100.5,99.0,97.7,106.0,102.0,101.0,99.0,98.0,4.7,1.7,1.5,1.3,9.2,4.0,1.0,2.0,1.0,8.0
25.0,16.0,13.0,9.0,157.0,54.0,53.0,52.3,52.0,51.9,73.0,70.0,68.0,66.0,66.0,1.0,0.7,0.3,0.1,2.1,3.0,2.0,2.0,0.0,7.0
23.0,24.0,24.0,26.0,165.0,55.3,54.0,53.3,53.0,52.0,72.0,72.0,72.0,71.0,69.0,1.3,0.7,0.3,1.0,3.3,0.0,0.0,1.0,2.0,3.0
26.0,27.0,27.0,23.0,162.0,61.6,60.1,60.9,60.2,59.7,79.0,78.0,76.0,75.0,75.0,1.5,-0.8,0.7,0.5,1.9,1.0,2.0,1.0,0.0,4.0
19.0,0.0,0.0,0.0,161.0,60.0,59.5,58.2,57.7,57.9,71.0,69.0,68.0,68.0,67.0,0.5,1.3,0.5,-0.2,2.1,2.0,1.0,0.0,1.0,4.0
24.0,28.0,26.0,21.0,167.0,62.2,60.2,60.2,59.3,58.4,74.5,71.0,71.0,71.0,70.5,2.0,0.0,0.9,0.9,3.8,3.5,0.0,0.0,0.5,4.0
28.0,28.0,28.0,26.0,169.0,67.4,66.3,66.1,64.2,63.4,75.0,76.0,71.0,71.0,70.0,1.1,0.2,1.9,0.8,4.0,-1.0,5.0,0.0,1.0,5.0
21.0,24.0,26.0,25.0,159.0,55.0,54.0,53.0,52.8,52.7,80.0,76.0,75.0,78.0,75.0,1.0,1.0,0.2,0.1,2.3,4.0,1.0,-3.0,3.0,5.0
0.0,0.0,0.0,0.0,176.0,64.5,63.4,63.4,62.6,62.5,74.0,73.0,72.0,72.0,70.0,1.1,0.0,0.8,0.1,2.0,1.0,1.0,0.0,2.0,4.0
24.0,25.0,27.0,28.0,160.0,70.0,68.2,67.8,67.2,66.8,88.0,85.0,84.0,81.0,82.0,1.8,0.4,0.6,0.4,3.2,3.0,1.0,3.0,-1.0,6.0
28.0,28.0,27.0,24.0,155.0,54.5,53.4,52.8,52.6,52.5,70.0,67.0,66.0,65.0,65.0,1.1,0.6,0.2,0.1,2.0,3.0,1.0,1.0,0.0,5.0
18.0,0.0,0.0,0.0,158.0,59.0,58.5,56.6,56.2,55.3,79.0,77.0,77.0,77.0,75.0,0.5,1.9,0.4,0.9,3.7,2.0,0.0,0.0,2.0,4.0
22.0,22.0,23.0,9.0,161.0,58.1,57.5,56.4,55.8,54.9,75.0,73.0,70.0,68.0,67.0,0.6,1.1,0.6,0.9,3.2,2.0,3.0,2.0,1.0,8.0
8.0,22.0,2.0,0.0,160.0,62.3,61.8,61.5,61.3,60.7,74.0,73.0,71.0,69.0,68.0,0.5,0.3,0.2,0.6,1.6,1.0,2.0,2.0,1.0,6.0
27.0,27.0,24.0,16.0,165.0,77.0,75.8,74.9,73.9,73.3,88.0,86.0,86.0,84.0,84.5,1.2,0.9,1.0,0.6,3.7,2.0,0.0,2.0,-0.5,3.5
26.0,28.0,28.0,28.0,177.0,92.5,89.5,88.2,88.0,87.5,102.0,98.5,95.0,93.0,92.5,3.0,1.3,0.2,0.5,5.0,3.5,3.5,2.0,0.5,9.5
23.0,24.0,27.0,24.0,168.0,80.3,78.8,76.6,76.5,75.8,80.0,79.0,77.0,75.0,75.0,1.5,2.2,0.1,0.7,4.5,1.0,2.0,2.0,0.0,5.0
28.0,28.0,28.0,28.0,163.0,59.6,58.2,57.8,57.4,56.9,73.0,71.5,70.0,69.0,68.0,1.4,0.4,0.4,0.5,2.7,1.5,1.5,1.0,1.0,5.0
19.0,22.0,14.0,3.0,168.0,65.3,65.0,64.0,62.6,62.2,75.0,71.0,71.0,70.0,71.0,0.3,1.0,1.4,0.4,3.1,4.0,0.0,1.0,-1.0,4.0
21.0,23.0,24.0,21.0,163.0,66.0,65.8,64.5,64.5,62.5,80.0,79.0,77.0,77.0,76.0,0.2,1.3,0.0,2.0,3.5,1.0,2.0,0.0,1.0,4.0
28.0,27.0,28.0,25.0,165.0,56.2,55.0,54.7,54.0,53.9,66.5,65.0,64.7,64.2,63.0,1.2,0.3,0.7,0.1,2.3,1.5,0.3,0.5,1.2,3.5
26.0,28.0,26.0,24.0,172.0,64.0,62.0,60.8,61.1,60.0,78.0,74.0,72.0,70.5,69.5,2.0,1.2,-0.3,1.1,4.0,4.0,2.0,1.5,1.0,8.5
